length	meters	inanimate	ten metr	accusative	{0} metr	Widzę 1 metr	{0} metry	Widzę 3 metry	{0} metrów	Widzę 5 metrów	{0} metra	Widzę 0,1 metra
length	meters	inanimate	ten metr	genitive	{0} metra	Nie widzę 1 metra	{0} metrów	Nie widzę 3 metrów	{0} metrów	Nie widzę 5 metrów	{0} metra	Nie widzę 0,1 metra
length	kilometers	inanimate	ten kilometr	nominative	{0} kilometr	1 kilometr jest/są tutaj	{0} kilometry	3 kilometry jest/są tutaj	{0} kilometrów	5 kilometrów jest/są tutaj	{0} kilometra	0,1 kilometra jest/są tutaj
length	kilometers	inanimate	ten kilometr	accusative	{0} kilometr	Widzę 1 kilometr	{0} kilometry	Widzę 3 kilometry	{0} kilometrów	Widzę 5 kilometrów	{0} kilometra	Widzę 0,1 kilometra
length	kilometers	inanimate	ten kilometr	genitive	{0} kilometra	Nie widzę 1 kilometra	{0} kilometrów	Nie widzę 3 kilometrów	{0} kilometrów	Nie widzę 5 kilometrów	{0} kilometra	Nie widzę 0,1 kilometra
length	mile ( = 1.609344 km)	feminine	ta mila	nominative	{0} mila	1 mila jest/są tutaj	{0} mile	3 mile jest/są tutaj	{0} mil	5 mil jest/są tutaj	{0} mili	0,1 mili jest/są tutaj
length	mile ( = 1.609344 km)	feminine	ta mila	accusative	{0} milę	Widzę 1 milę	{0} mile	Widzę 3 mile	{0} mil	Widzę 5 mil	{0} mili	Widzę 0,1 mili
length	mile ( = 1.609344 km)	feminine	ta mila	genitive	{0} mili	Nie widzę 1 mili	{0} mil	Nie widzę 3 mil	{0} mil	Nie widzę 5 mil	{0} mili	Nie widzę 0,1 mili
length	mile-scandinavian ( = 10 km)	feminine	ta mila skandynawska	nominative	{0} mila skandynawska	1 mila skandynawska jest/są tutaj	{0} mile skandynawskie	3 mile skandynawskie jest/są tutaj	{0} mil skandynawskich	5 mil skandynawskich jest/są tutaj	{0} mili skandynawskiej	0,1 mili skandynawskiej jest/są tutaj
length	mile-scandinavian ( = 10 km)	feminine	ta mila skandynawska	accusative	{0} milę skandynawską	Widzę 1 milę skandynawską	{0} mile skandynawskie	Widzę 3 mile skandynawskie	{0} mil skandynawskich	Widzę 5 mil skandynawskich	{0} mili skandynawskiej	Widzę 0,1 mili skandynawskiej
length	mile-scandinavian ( = 10 km)	feminine	ta mila skandynawska	genitive	{0} mili skandynawskiej	Nie widzę 1 mili skandynawskiej	{0} mil skandynawskich	Nie widzę 3 mil skandynawskich	{0} mil skandynawskich	Nie widzę 5 mil skandynawskich	{0} mili skandynawskiej	Nie widzę 0,1 mili skandynawskiej
length	solar-radius ( = 695,700 km)	inanimate	ten promień Słońca	nominative	{0} promień Słońca	1 promień Słońca jest/są tutaj	{0} promienie Słońca	3 promienie Słońca jest/są tutaj	{0} promieni Słońca	5 promieni Słońca jest/są tutaj	{0} promienia Słońca	0,1 promienia Słońca jest/są tutaj
length	solar-radius ( = 695,700 km)	inanimate	ten promień Słońca	accusative	{0} promień Słońca	Widzę 1 promień Słońca	{0} promienie Słońca	Widzę 3 promienie Słońca	{0} promieni Słońca	Widzę 5 promieni Słońca	{0} promienia Słońca	Widzę 0,1 promienia Słońca
length	solar-radius ( = 695,700 km)	inanimate	ten promień Słońca	genitive	{0} promienia Słońca	Nie widzę 1 promienia Słońca	{0} promieni Słońca	Nie widzę 3 promieni Słońca	{0} promieni Słońca	Nie widzę 5 promieni Słońca	{0} promienia Słońca	Nie widzę 0,1 promienia Słońca
length	parsec ( = 30,856,780,000,000 km)	inanimate	ten parsek	nominative	{0} parsek	1 parsek jest/są tutaj	{0} parseki	3 parseki jest/są tutaj	{0} parseków	5 parseków jest/są tutaj	{0} parseka	0,1 parseka jest/są tutaj
length	parsec ( = 30,856,780,000,000 km)	inanimate	ten parsek	accusative	{0} parsek	Widzę 1 parsek	{0} parseki	Widzę 3 parseki	{0} parseków	Widzę 5 parseków	{0} parseka	Widzę 0,1 parseka
length	parsec ( = 30,856,780,000,000 km)	inanimate	ten parsek	genitive	{0} parseka	Nie widzę 1 parseka	{0} parseków	Nie widzę 3 parseków	{0} parseków	Nie widzę 5 parseków	{0} parseka	Nie widzę 0,1 parseka
luminous-flux	lumen	inanimate	ten lumen	nominative	{0} lumen	1 lumen jest/są tutaj	{0} lumeny	3 lumeny jest/są tutaj	{0} lumenów	5 lumenów jest/są tutaj	{0} lumena	0,1 lumena jest/są tutaj
luminous-flux	lumen	inanimate	ten lumen	accusative	{0} lumen	Widzę 1 lumen	{0} lumeny	Widzę 3 lumeny	{0} lumenów	Widzę 5 lumenów	{0} lumena	Widzę 0,1 lumena
luminous-flux	lumen	inanimate	ten lumen	genitive	{0} lumena	Nie widzę 1 lumena	{0} lumenów	Nie widzę 3 lumenów	{0} lumenów	Nie widzę 5 lumenów	{0} lumena	Nie widzę 0,1 lumena
luminous-intensity	candela	feminine	ta kandela	nominative	{0} kandela	1 kandela jest/są tutaj	{0} kandele	3 kandele jest/są tutaj	{0} kandeli	5 kandeli jest/są tutaj	{0} kandeli	0,1 kandeli jest/są tutaj
luminous-intensity	candela	feminine	ta kandela	accusative	{0} kandelę	Widzę 1 kandelę	{0} kandele	Widzę 3 kandele	{0} kandeli	Widzę 5 kandeli	{0} kandeli	Widzę 0,1 kandeli
luminous-intensity	candela	feminine	ta kandela	genitive	{0} kandeli	Nie widzę 1 kandeli	{0} kandeli	Nie widzę 3 kandeli	{0} kandeli	Nie widzę 5 kandeli	{0} kandeli	Nie widzę 0,1 kandeli
mass	micrograms	inanimate	ten mikrogram	nominative	{0} mikrogram	1 mikrogram jest/są tutaj	{0} mikrogramy	3 mikrogramy jest/są tutaj	{0} mikrogramów	5 mikrogramów jest/są tutaj	{0} mikrograma	0,1 mikrograma jest/są tutaj
mass	micrograms	inanimate	ten mikrogram	accusative	{0} mikrogram	Widzę 1 mikrogram	{0} mikrogramy	Widzę 3 mikrogramy	{0} mikrogramów	Widzę 5 mikrogramów	{0} mikrograma	Widzę 0,1 mikrograma
mass	micrograms	inanimate	ten mikrogram	genitive	{0} mikrograma	Nie widzę 1 mikrograma	{0} mikrogramów	Nie widzę 3 mikrogramów	{0} mikrogramów	Nie widzę 5 mikrogramów	{0} mikrograma	Nie widzę 0,1 mikrograma
mass	milligrams	inanimate	ten miligram	nominative	{0} miligram	1 miligram jest/są tutaj	{0} miligramy	3 miligramy jest/są tutaj	{0} miligramów	5 miligramów jest/są tutaj	{0} miligrama	0,1 miligrama jest/są tutaj
mass	milligrams	inanimate	ten miligram	accusative	{0} miligram	Widzę 1 miligram	{0} miligramy	Widzę 3 miligramy	{0} miligramów	Widzę 5 miligramów	{0} miligrama	Widzę 0,1 miligrama
mass	milligrams	inanimate	ten miligram	genitive	{0} miligrama	Nie widzę 1 miligrama	{0} miligramów	Nie widzę 3 miligramów	{0} miligramów	Nie widzę 5 miligramów	{0} miligrama	Nie widzę 0,1 miligrama
mass	grain ( = 64.79891 mg)	inanimate	ten gran	nominative	{0} gran	1 gran jest/są tutaj	{0} grany	3 grany jest/są tutaj	{0} granów	5 granów jest/są tutaj	{0} grana	0,1 grana jest/są tutaj
mass	grain ( = 64.79891 mg)	inanimate	ten gran	accusative	{0} gran	Widzę 1 gran	{0} grany	Widzę 3 grany	{0} granów	Widzę 5 granów	{0} grana	Widzę 0,1 grana
mass	grain ( = 64.79891 mg)	inanimate	ten gran	genitive	{0} grana	Nie widzę 1 grana	{0} granów	Nie widzę 3 granów	{0} granów	Nie widzę 5 granów	{0} grana	Nie widzę 0,1 grana
mass	carat ( = 200 mg)	inanimate	ten karat	nominative	{0} karat	1 karat jest/są tutaj	{0} karaty	3 karaty jest/są tutaj	{0} karatów	5 karatów jest/są tutaj	{0} karata	0,1 karata jest/są tutaj
mass	carat ( = 200 mg)	inanimate	ten karat	accusative	{0} karat	Widzę 1 karat	{0} karaty	Widzę 3 karaty	{0} karatów	Widzę 5 karatów	{0} karata	Widzę 0,1 karata
mass	carat ( = 200 mg)	inanimate	ten karat	genitive	{0} karata	Nie widzę 1 karata	{0} karatów	Nie widzę 3 karatów	{0} karatów	Nie widzę 5 karatów	{0} karata	Nie widzę 0,1 karata
mass	grams	inanimate	ten gram	nominative	{0} gram	1 gram jest/są tutaj	{0} gramy	3 gramy jest/są tutaj	{0} gramów	5 gramów jest/są tutaj	{0} grama	0,1 grama jest/są tutaj
mass	grams	inanimate	ten gram	accusative	{0} gram	Widzę 1 gram	{0} gramy	Widzę 3 gramy	{0} gramów	Widzę 5 gramów	{0} grama	Widzę 0,1 grama
mass	grams	inanimate	ten gram	genitive	{0} grama	Nie widzę 1 grama	{0} gramów	Nie widzę 3 gramów	{0} gramów	Nie widzę 5 gramów	{0} grama	Nie widzę 0,1 grama
mass	ounce ( = 28.349523125 g)	feminine	ta uncja	nominative	{0} uncja	1 uncja jest/są tutaj	{0} uncje	3 uncje jest/są tutaj	{0} uncji	5 uncji jest/są tutaj	{0} uncji	0,1 uncji jest/są tutaj
mass	ounce ( = 28.349523125 g)	feminine	ta uncja	accusative	{0} uncję	Widzę 1 uncję	{0} uncje	Widzę 3 uncje	{0} uncji	Widzę 5 uncji	{0} uncji	Widzę 0,1 uncji
mass	ounce ( = 28.349523125 g)	feminine	ta uncja	genitive	{0} uncji	Nie widzę 1 uncji	{0} uncji	Nie widzę 3 uncji	{0} uncji	Nie widzę 5 uncji	{0} uncji	Nie widzę 0,1 uncji
mass	pound ( = 453.59237 g)	inanimate	ten funt	nominative	{0} funt	1 funt jest/są tutaj	{0} funty	3 funty jest/są tutaj	{0} funtów	5 funtów jest/są tutaj	{0} funta	0,1 funta jest/są tutaj
mass	pound ( = 453.59237 g)	inanimate	ten funt	accusative	{0} funt	Widzę 1 funt	{0} funty	Widzę 3 funty	{0} funtów	Widzę 5 funtów	{0} funta	Widzę 0,1 funta
mass	pound ( = 453.59237 g)	inanimate	ten funt	genitive	{0} funta	Nie widzę 1 funta	{0} funtów	Nie widzę 3 funtów	{0} funtów	Nie widzę 5 funtów	{0} funta	Nie widzę 0,1 funta
mass	kilograms	inanimate	ten kilogram	nominative	{0} kilogram	1 kilogram jest/są tutaj	{0} kilogramy	3 kilogramy jest/są tutaj	{0} kilogramów	5 kilogramów jest/są tutaj	{0} kilograma	0,1 kilograma jest/są tutaj
mass	kilograms	inanimate	ten kilogram	accusative	{0} kilogram	Widzę 1 kilogram	{0} kilogramy	Widzę 3 kilogramy	{0} kilogramów	Widzę 5 kilogramów	{0} kilograma	Widzę 0,1 kilograma
mass	kilograms	inanimate	ten kilogram	genitive	{0} kilograma	Nie widzę 1 kilograma	{0} kilogramów	Nie widzę 3 kilogramów	{0} kilogramów	Nie widzę 5 kilogramów	{0} kilograma	Nie widzę 0,1 kilograma
mass	metric tons	feminine	ta tona	nominative	{0} tona	1 tona jest/są tutaj	{0} tony	3 tony jest/są tutaj	{0} ton	5 ton jest/są tutaj	{0} tony	0,1 tony jest/są tutaj
mass	metric tons	feminine	ta tona	accusative	{0} tonę	Widzę 1 tonę	{0} tony	Widzę 3 tony	{0} ton	Widzę 5 ton	{0} tony	Widzę 0,1 tony
mass	metric tons	feminine	ta tona	genitive	{0} tony	Nie widzę 1 tony	{0} ton	Nie widzę 3 ton	{0} ton	Nie widzę 5 ton	{0} tony	Nie widzę 0,1 tony
mass	earth-mass ( = 5,972,200,000,000,000,000,000 t)	feminine	ta masa Ziemi	nominative	{0} masa Ziemi	1 masa Ziemi jest/są tutaj	{0} masy Ziemi	3 masy Ziemi jest/są tutaj	{0} mas Ziemi	5 mas Ziemi jest/są tutaj	{0} masy Ziemi	0,1 masy Ziemi jest/są tutaj
mass	earth-mass ( = 5,972,200,000,000,000,000,000 t)	feminine	ta masa Ziemi	accusative	{0} masę Ziemi	Widzę 1 masę Ziemi	{0} masy Ziemi	Widzę 3 masy Ziemi	{0} mas Ziemi	Widzę 5 mas Ziemi	{0} masy Ziemi	Widzę 0,1 masy Ziemi
mass	earth-mass ( = 5,972,200,000,000,000,000,000 t)	feminine	ta masa Ziemi	genitive	{0} masy Ziemi	Nie widzę 1 masy Ziemi	{0} mas Ziemi	Nie widzę 3 mas Ziemi	{0} mas Ziemi	Nie widzę 5 mas Ziemi	{0} masy Ziemi	Nie widzę 0,1 masy Ziemi
mass	solar-mass ( = 1,988,470,000,000,000,000,000,000,000 t)	feminine	ta masa Słońca	nominative	{0} masa Słońca	1 masa Słońca jest/są tutaj	{0} masy Słońca	3 masy Słońca jest/są tutaj	{0} mas Słońca	5 mas Słońca jest/są tutaj	{0} masy Słońca	0,1 masy Słońca jest/są tutaj
mass	solar-mass ( = 1,988,470,000,000,000,000,000,000,000 t)	feminine	ta masa Słońca	accusative	{0} masę Słońca	Widzę 1 masę Słońca	{0} masy Słońca	Widzę 3 masy Słońca	{0} mas Słońca	Widzę 5 mas Słońca	{0} masy Słońca	Widzę 0,1 masy Słońca
mass	solar-mass ( = 1,988,470,000,000,000,000,000,000,000 t)	feminine	ta masa Słońca	genitive	{0} masy Słońca	Nie widzę 1 masy Słońca	{0} mas Słońca	Nie widzę 3 mas Słońca	{0} mas Słońca	Nie widzę 5 mas Słońca	{0} masy Słońca	Nie widzę 0,1 masy Słońca
portion	parts per million	feminine	ta część na milion	nominative	{0} część na milion	1 część na milion jest/są tutaj	{0} części na milion	3 części na milion jest/są tutaj	{0} części na milion	5 części na milion jest/są tutaj	{0} części na milion	0,1 części na milion jest/są tutaj
portion	parts per million	feminine	ta część na milion	accusative	{0} część na milion	Widzę 1 część na milion	{0} części na milion	Widzę 3 części na milion	{0} części na milion	Widzę 5 części na milion	{0} części na milion	Widzę 0,1 części na milion
portion	parts per million	feminine	ta część na milion	genitive	{0} części na milion	Nie widzę 1 części na milion	{0} części na milion	Nie widzę 3 części na milion	{0} części na milion	Nie widzę 5 części na milion	{0} części na milion	Nie widzę 0,1 części na milion
portion	permyriad	inanimate	ten punkt bazowy	nominative	{0} punkt bazowy	1 punkt bazowy jest/są tutaj	{0} punkty bazowe	3 punkty bazowe jest/są tutaj	{0} punktów bazowych	5 punktów bazowych jest/są tutaj	{0} punktu bazowego	0,1 punktu bazowego jest/są tutaj
portion	permyriad	inanimate	ten punkt bazowy	accusative	{0} punkt bazowy	Widzę 1 punkt bazowy	{0} punkty bazowe	Widzę 3 punkty bazowe	{0} punktów bazowych	Widzę 5 punktów bazowych	{0} punktu bazowego	Widzę 0,1 punktu bazowego
portion	permyriad	inanimate	ten punkt bazowy	genitive	{0} punktu bazowego	Nie widzę 1 punktu bazowego	{0} punktów bazowych	Nie widzę 3 punktów bazowych	{0} punktów bazowych	Nie widzę 5 punktów bazowych	{0} punktu bazowego	Nie widzę 0,1 punktu bazowego
portion	permille	inanimate	ten promil	nominative	{0} promil	1 promil jest/są tutaj	{0} promile	3 promile jest/są tutaj	{0} promili	5 promili jest/są tutaj	{0} promila	0,1 promila jest/są tutaj
portion	permille	inanimate	ten promil	accusative	{0} promil	Widzę 1 promil	{0} promile	Widzę 3 promile	{0} promili	Widzę 5 promili	{0} promila	Widzę 0,1 promila
portion	permille	inanimate	ten promil	genitive	{0} promila	Nie widzę 1 promila	{0} promili	Nie widzę 3 promili	{0} promili	Nie widzę 5 promili	{0} promila	Nie widzę 0,1 promila
portion	percent	inanimate	ten procent	nominative	{0} procent	1 procent jest/są tutaj	{0} procent	3 procent jest/są tutaj	{0} procent	5 procent jest/są tutaj	{0} procent	0,1 procent jest/są tutaj
portion	percent	inanimate	ten procent	accusative	{0} procent	Widzę 1 procent	{0} procent	Widzę 3 procent	{0} procent	Widzę 5 procent	{0} procent	Widzę 0,1 procent
portion	percent	inanimate	ten procent	genitive	{0} procentu	Nie widzę 1 procentu	{0} procent	Nie widzę 3 procent	{0} procent	Nie widzę 5 procent	{0} procent	Nie widzę 0,1 procent
portion	karat ( = 4.1˙6%)	inanimate	ten karat	nominative	{0} karat	1 karat jest/są tutaj	{0} karaty	3 karaty jest/są tutaj	{0} karatów	5 karatów jest/są tutaj	{0} karata	0,1 karata jest/są tutaj
portion	karat ( = 4.1˙6%)	inanimate	ten karat	accusative	{0} karat	Widzę 1 karat	{0} karaty	Widzę 3 karaty	{0} karatów	Widzę 5 karatów	{0} karata	Widzę 0,1 karata
portion	karat ( = 4.1˙6%)	inanimate	ten karat	genitive	{0} karata	Nie widzę 1 karata	{0} karatów	Nie widzę 3 karatów	{0} karatów	Nie widzę 5 karatów	{0} karata	Nie widzę 0,1 karata
power	milliwatts	inanimate	ten miliwat	nominative	{0} miliwat	1 miliwat jest/są tutaj	{0} miliwaty	3 miliwaty jest/są tutaj	{0} miliwatów	5 miliwatów jest/są tutaj	{0} miliwata	0,1 miliwata jest/są tutaj
power	milliwatts	inanimate	ten miliwat	accusative	{0} miliwat	Widzę 1 miliwat	{0} miliwaty	Widzę 3 miliwaty	{0} miliwatów	Widzę 5 miliwatów	{0} miliwata	Widzę 0,1 miliwata
power	milliwatts	inanimate	ten miliwat	genitive	{0} miliwata	Nie widzę 1 miliwata	{0} miliwatów	Nie widzę 3 miliwatów	{0} miliwatów	Nie widzę 5 miliwatów	{0} miliwata	Nie widzę 0,1 miliwata
power	watts	inanimate	ten wat	nominative	{0} wat	1 wat jest/są tutaj	{0} waty	3 waty jest/są tutaj	{0} watów	5 watów jest/są tutaj	{0} wata	0,1 wata jest/są tutaj
power	watts	inanimate	ten wat	accusative	{0} wat	Widzę 1 wat	{0} waty	Widzę 3 waty	{0} watów	Widzę 5 watów	{0} wata	Widzę 0,1 wata
power	watts	inanimate	ten wat	genitive	{0} wata	Nie widzę 1 wata	{0} watów	Nie widzę 3 watów	{0} watów	Nie widzę 5 watów	{0} wata	Nie widzę 0,1 wata
power	kilowatts	inanimate	ten kilowat	nominative	{0} kilowat	1 kilowat jest/są tutaj	{0} kilowaty	3 kilowaty jest/są tutaj	{0} kilowatów	5 kilowatów jest/są tutaj	{0} kilowata	0,1 kilowata jest/są tutaj
power	kilowatts	inanimate	ten kilowat	accusative	{0} kilowat	Widzę 1 kilowat	{0} kilowaty	Widzę 3 kilowaty	{0} kilowatów	Widzę 5 kilowatów	{0} kilowata	Widzę 0,1 kilowata
power	kilowatts	inanimate	ten kilowat	genitive	{0} kilowata	Nie widzę 1 kilowata	{0} kilowatów	Nie widzę 3 kilowatów	{0} kilowatów	Nie widzę 5 kilowatów	{0} kilowata	Nie widzę 0,1 kilowata
power	megawatts	inanimate	ten megawat	nominative	{0} megawat	1 megawat jest/są tutaj	{0} megawaty	3 megawaty jest/są tutaj	{0} megawatów	5 megawatów jest/są tutaj	{0} megawata	0,1 megawata jest/są tutaj
power	megawatts	inanimate	ten megawat	accusative	{0} megawat	Widzę 1 megawat	{0} megawaty	Widzę 3 megawaty	{0} megawatów	Widzę 5 megawatów	{0} megawata	Widzę 0,1 megawata
power	megawatts	inanimate	ten megawat	genitive	{0} megawata	Nie widzę 1 megawata	{0} megawatów	Nie widzę 3 megawatów	{0} megawatów	Nie widzę 5 megawatów	{0} megawata	Nie widzę 0,1 megawata
power	gigawatts	inanimate	ten gigawat	nominative	{0} gigawat	1 gigawat jest/są tutaj	{0} gigawaty	3 gigawaty jest/są tutaj	{0} gigawatów	5 gigawatów jest/są tutaj	{0} gigawata	0,1 gigawata jest/są tutaj
power	gigawatts	inanimate	ten gigawat	accusative	{0} gigawat	Widzę 1 gigawat	{0} gigawaty	Widzę 3 gigawaty	{0} gigawatów	Widzę 5 gigawatów	{0} gigawata	Widzę 0,1 gigawata
power	gigawatts	inanimate	ten gigawat	genitive	{0} gigawata	Nie widzę 1 gigawata	{0} gigawatów	Nie widzę 3 gigawatów	{0} gigawatów	Nie widzę 5 gigawatów	{0} gigawata	Nie widzę 0,1 gigawata
power	solar-luminosity ( = 382,800,000,000,000,000 GW)	feminine	ta jasność Słońca	nominative	{0} jasność Słońca	1 jasność Słońca jest/są tutaj	{0} jasności Słońca	3 jasności Słońca jest/są tutaj	{0} jasności Słońca	5 jasności Słońca jest/są tutaj	{0} jasności Słońca	0,1 jasności Słońca jest/są tutaj
power	solar-luminosity ( = 382,800,000,000,000,000 GW)	feminine	ta jasność Słońca	accusative	{0} jasność Słońca	Widzę 1 jasność Słońca	{0} jasności Słońca	Widzę 3 jasności Słońca	{0} jasności Słońca	Widzę 5 jasności Słońca	{0} jasności Słońca	Widzę 0,1 jasności Słońca
power	solar-luminosity ( = 382,800,000,000,000,000 GW)	feminine	ta jasność Słońca	genitive	{0} jasności Słońca	Nie widzę 1 jasności Słońca	{0} jasności Słońca	Nie widzę 3 jasności Słońca	{0} jasności Słońca	Nie widzę 5 jasności Słońca	{0} jasności Słońca	Nie widzę 0,1 jasności Słońca
pressure	pascals	inanimate	ten paskal	nominative	{0} paskal	1 paskal jest/są tutaj	{0} paskale	3 paskale jest/są tutaj	{0} paskali	5 paskali jest/są tutaj	{0} paskala	0,1 paskala jest/są tutaj
pressure	pascals	inanimate	ten paskal	accusative	{0} paskal	Widzę 1 paskal	{0} paskale	Widzę 3 paskale	{0} paskali	Widzę 5 paskali	{0} paskala	Widzę 0,1 paskala
pressure	pascals	inanimate	ten paskal	genitive	{0} paskala	Nie widzę 1 paskala	{0} paskali	Nie widzę 3 paskali	{0} paskali	Nie widzę 5 paskali	{0} paskala	Nie widzę 0,1 paskala
pressure	hectopascal ( = 1 mbar)	inanimate	ten hektopaskal	nominative	{0} hektopaskal	1 hektopaskal jest/są tutaj	{0} hektopaskale	3 hektopaskale jest/są tutaj	{0} hektopaskali	5 hektopaskali jest/są tutaj	{0} hektopaskala	0,1 hektopaskala jest/są tutaj
pressure	hectopascal ( = 1 mbar)	inanimate	ten hektopaskal	accusative	{0} hektopaskal	Widzę 1 hektopaskal	{0} hektopaskale	Widzę 3 hektopaskale	{0} hektopaskali	Widzę 5 hektopaskali	{0} hektopaskala	Widzę 0,1 hektopaskala
pressure	hectopascal ( = 1 mbar)	inanimate	ten hektopaskal	genitive	{0} hektopaskala	Nie widzę 1 hektopaskala	{0} hektopaskali	Nie widzę 3 hektopaskali	{0} hektopaskali	Nie widzę 5 hektopaskali	{0} hektopaskala	Nie widzę 0,1 hektopaskala
pressure	millibars	inanimate	ten millibar	nominative	{0} millibar	1 millibar jest/są tutaj	{0} millibary	3 millibary jest/są tutaj	{0} millibarów	5 millibarów jest/są tutaj	{0} millibara	0,1 millibara jest/są tutaj
pressure	millibars	inanimate	ten millibar	accusative	{0} millibar	Widzę 1 millibar	{0} millibary	Widzę 3 millibary	{0} millibarów	Widzę 5 millibarów	{0} millibara	Widzę 0,1 millibara
pressure	millibars	inanimate	ten millibar	genitive	{0} milibara	Nie widzę 1 milibara	{0} milibarów	Nie widzę 3 milibarów	{0} millibarów	Nie widzę 5 millibarów	{0} millibara	Nie widzę 0,1 millibara
pressure	kilopascals	inanimate	ten kilopaskal	nominative	{0} kilopaskal	1 kilopaskal jest/są tutaj	{0} kilopaskale	3 kilopaskale jest/są tutaj	{0} kilopaskali	5 kilopaskali jest/są tutaj	{0} kilopaskala	0,1 kilopaskala jest/są tutaj
pressure	kilopascals	inanimate	ten kilopaskal	accusative	{0} kilopaskal	Widzę 1 kilopaskal	{0} kilopaskale	Widzę 3 kilopaskale	{0} kilopaskali	Widzę 5 kilopaskali	{0} kilopaskala	Widzę 0,1 kilopaskala
pressure	kilopascals	inanimate	ten kilopaskal	genitive	{0} kilopaskala	Nie widzę 1 kilopaskala	{0} kilopaskali	Nie widzę 3 kilopaskali	{0} kilopaskali	Nie widzę 5 kilopaskali	{0} kilopaskala	Nie widzę 0,1 kilopaskala
pressure	bars	inanimate	ten bar	nominative	{0} bar	1 bar jest/są tutaj	{0} bary	3 bary jest/są tutaj	{0} barów	5 barów jest/są tutaj	{0} bara	0,1 bara jest/są tutaj
pressure	bars	inanimate	ten bar	accusative	{0} bar	Widzę 1 bar	{0} bary	Widzę 3 bary	{0} barów	Widzę 5 barów	{0} bara	Widzę 0,1 bara
pressure	bars	inanimate	ten bar	genitive	{0} bara	Nie widzę 1 bara	{0} barów	Nie widzę 3 barów	{0} barów	Nie widzę 5 barów	{0} bara	Nie widzę 0,1 bara
pressure	atmosphere ( = 1.01325 bar)	feminine	ta atmosfera	nominative	{0} atmosfera	1 atmosfera jest/są tutaj	{0} atmosfery	3 atmosfery jest/są tutaj	{0} atmosfer	5 atmosfer jest/są tutaj	{0} atmosfery	0,1 atmosfery jest/są tutaj
pressure	atmosphere ( = 1.01325 bar)	feminine	ta atmosfera	accusative	{0} atmosferę	Widzę 1 atmosferę	{0} atmosfery	Widzę 3 atmosfery	{0} atmosfer	Widzę 5 atmosfer	{0} atmosfery	Widzę 0,1 atmosfery
pressure	atmosphere ( = 1.01325 bar)	feminine	ta atmosfera	genitive	{0} atmosfery	Nie widzę 1 atmosfery	{0} atmosfer	Nie widzę 3 atmosfer	{0} atmosfer	Nie widzę 5 atmosfer	{0} atmosfery	Nie widzę 0,1 atmosfery
pressure	megapascals	inanimate	ten megapaskal	nominative	{0} megapaskal	1 megapaskal jest/są tutaj	{0} megapaskale	3 megapaskale jest/są tutaj	{0} megapaskali	5 megapaskali jest/są tutaj	{0} megapaskala	0,1 megapaskala jest/są tutaj
pressure	megapascals	inanimate	ten megapaskal	accusative	{0} megapaskal	Widzę 1 megapaskal	{0} megapaskale	Widzę 3 megapaskale	{0} megapaskali	Widzę 5 megapaskali	{0} megapaskala	Widzę 0,1 megapaskala
pressure	megapascals	inanimate	ten megapaskal	genitive	{0} megapaskala	Nie widzę 1 megapaskala	{0} megapaskali	Nie widzę 3 megapaskali	{0} megapaskali	Nie widzę 5 megapaskali	{0} megapaskala	Nie widzę 0,1 megapaskala
resolution	pixel-per-centimeter ( = 1 dpcm)	inanimate	ten ppcm	nominative	{0} ppcm	1 ppcm jest/są tutaj	{0} ppcm	3 ppcm jest/są tutaj	{0} ppcm	5 ppcm jest/są tutaj	{0} ppcm	0,1 ppcm jest/są tutaj
resolution	pixel-per-centimeter ( = 1 dpcm)	inanimate	ten ppcm	accusative	{0} ppcm	Widzę 1 ppcm	{0} ppcm	Widzę 3 ppcm	{0} ppcm	Widzę 5 ppcm	{0} ppcm	Widzę 0,1 ppcm
resolution	pixel-per-centimeter ( = 1 dpcm)	inanimate	ten ppcm	genitive	{0} ppcm	Nie widzę 1 ppcm	{0} ppcm	Nie widzę 3 ppcm	{0} ppcm	Nie widzę 5 ppcm	{0} ppcm	Nie widzę 0,1 ppcm
speed	kilometer-per-hour ( = 0.2˙7 m/s)	inanimate	ten kilometr na godzinę	nominative	{0} kilometr na godzinę	1 kilometr na godzinę jest/są tutaj	{0} kilometry na godzinę	3 kilometry na godzinę jest/są tutaj	{0} kilometrów na godzinę	5 kilometrów na godzinę jest/są tutaj	{0} kilometra na godzinę	0,1 kilometra na godzinę jest/są tutaj
speed	kilometer-per-hour ( = 0.2˙7 m/s)	inanimate	ten kilometr na godzinę	accusative	{0} kilometr na godzinę	Widzę 1 kilometr na godzinę	{0} kilometry na godzinę	Widzę 3 kilometry na godzinę	{0} kilometrów na godzinę	Widzę 5 kilometrów na godzinę	{0} kilometra na godzinę	Widzę 0,1 kilometra na godzinę
speed	kilometer-per-hour ( = 0.2˙7 m/s)	inanimate	ten kilometr na godzinę	genitive	{0} kilometra na godzinę	Nie widzę 1 kilometra na godzinę	{0} kilometrów na godzinę	Nie widzę 3 kilometrów na godzinę	{0} kilometrów na godzinę	Nie widzę 5 kilometrów na godzinę	{0} kilometra na godzinę	Nie widzę 0,1 kilometra na godzinę
