# Grammatical Features
#Locale	ID	Feature	Usage	Values
Tamil	ta	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental, ablative
Tamil	ta	grammaticalCase	units	nominative, accusative, dative, ablative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} நாள்	<div class='cldr_example'><span class='cldr_substituted'>1</span> நாள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> நாள்</div>
Plural	other	{0} நாட்கள்	<div class='cldr_example'><span class='cldr_substituted'>2</span> நாட்கள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> நாட்கள்</div>
Case (for measurement units)	nominative	{0} ரூ. 50 மதிப்புடையது	<div class='cldr_example'><span class='cldr_substituted'>1 சென்டிமீட்டர்</span> ரூ. 50 மதிப்புடையது</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 சென்டிமீட்டரில்</span> ரூ. 50 மதிப்புடையது</div>
Case (for measurement units)	accusative	… என்பதை {0} … ஆல் பெருக்குதல்	<div class='cldr_example'>… என்பதை <span class='cldr_substituted'>1 சென்டிமீட்டரை</span> … ஆல் பெருக்குதல்</div><div class='cldr_example'>❌  … என்பதை <span class='cldr_substituted'>1 சென்டிமீட்டரில்</span> … ஆல் பெருக்குதல்</div>
Case (for measurement units)	dative	… என்பதற்கு {0} …	<div class='cldr_example'>… என்பதற்கு <span class='cldr_substituted'>1 சென்டிமீட்டருக்கு</span> …</div><div class='cldr_example'>❌  … என்பதற்கு <span class='cldr_substituted'>1 சென்டிமீட்டரில்</span> …</div>
Case (for measurement units)	ablative	… என்பதிலிருந்து {0} …	<div class='cldr_example'>… என்பதிலிருந்து <span class='cldr_substituted'>1 சென்டிமீட்டரில்</span> …</div><div class='cldr_example'>❌  … என்பதிலிருந்து <span class='cldr_substituted'>1 சென்டிமீட்டரை</span> …</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
pressure	bars	dative	{0} பார்-க்கு	… என்பதற்கு 1 பார்-க்கு …	{0} பார்களுக்கு	… என்பதற்கு 2 பார்களுக்கு …
pressure	bars	ablative	{0} பார்-இல்	… என்பதிலிருந்து 1 பார்-இல் …	{0} பார்களில்	… என்பதிலிருந்து 2 பார்களில் …
pressure	atmosphere • ( = 1.01325 bar)	nominative	வளிமண்டலம்	வளிமண்டலம் ரூ. 50 மதிப்புடையது	{0} வளிமண்டலங்கள்	2 வளிமண்டலங்கள் ரூ. 50 மதிப்புடையது
pressure	atmosphere • ( = 1.01325 bar)	accusative	வளிமண்டலத்தை	… என்பதை வளிமண்டலத்தை … ஆல் பெருக்குதல்	{0} வளிமண்டலங்களை	… என்பதை 2 வளிமண்டலங்களை … ஆல் பெருக்குதல்
pressure	atmosphere • ( = 1.01325 bar)	dative	வளிமண்டலத்திற்கு	… என்பதற்கு வளிமண்டலத்திற்கு …	{0} வளிமண்டலங்களுக்கு	… என்பதற்கு 2 வளிமண்டலங்களுக்கு …
pressure	atmosphere • ( = 1.01325 bar)	ablative	வளிமண்டலத்தில்	… என்பதிலிருந்து வளிமண்டலத்தில் …	{0} வளிமண்டலங்களில்	… என்பதிலிருந்து 2 வளிமண்டலங்களில் …
pressure	megapascals	nominative	{0} மெகாபாஸ்கல்	1 மெகாபாஸ்கல் ரூ. 50 மதிப்புடையது	{0} மெகாபாஸ்கல்ஸ்	2 மெகாபாஸ்கல்ஸ் ரூ. 50 மதிப்புடையது
pressure	megapascals	accusative	{0} மெகாபாஸ்கலை	… என்பதை 1 மெகாபாஸ்கலை … ஆல் பெருக்குதல்	{0} மெகாபாஸ்கல்ஸை	… என்பதை 2 மெகாபாஸ்கல்ஸை … ஆல் பெருக்குதல்
pressure	megapascals	dative	{0} மெகாபாஸ்கலுக்கு	… என்பதற்கு 1 மெகாபாஸ்கலுக்கு …	{0} மெகாபாஸ்கல்ஸுக்கு	… என்பதற்கு 2 மெகாபாஸ்கல்ஸுக்கு …
pressure	megapascals	ablative	{0} மெகாபாஸ்கலில்	… என்பதிலிருந்து 1 மெகாபாஸ்கலில் …	{0} மெகாபாஸ்கல்ஸில்	… என்பதிலிருந்து 2 மெகாபாஸ்கல்ஸில் …
resolution	pixel-per-centimeter • ( = 1 dpcm)	nominative	{0} பிக்சல்/ சென்டிமீட்டர்	1 பிக்சல்/ சென்டிமீட்டர் ரூ. 50 மதிப்புடையது	{0} பிக்சல்கள்/ சென்டிமீட்டர்	2 பிக்சல்கள்/ சென்டிமீட்டர் ரூ. 50 மதிப்புடையது
resolution	pixel-per-centimeter • ( = 1 dpcm)	accusative	{0} பிக்சல்/ சென்டிமீட்டரை	… என்பதை 1 பிக்சல்/ சென்டிமீட்டரை … ஆல் பெருக்குதல்	{0} பிக்சல்கள்/ சென்டிமீட்டரை	… என்பதை 2 பிக்சல்கள்/ சென்டிமீட்டரை … ஆல் பெருக்குதல்
resolution	pixel-per-centimeter • ( = 1 dpcm)	dative	{0} பிக்சல்/ சென்டிமீட்டருக்கு	… என்பதற்கு 1 பிக்சல்/ சென்டிமீட்டருக்கு …	{0} பிக்சல்கள்/ சென்டிமீட்டருக்கு	… என்பதற்கு 2 பிக்சல்கள்/ சென்டிமீட்டருக்கு …
resolution	pixel-per-centimeter • ( = 1 dpcm)	ablative	{0} பிக்சல்/ சென்டிமீட்டரில்	… என்பதிலிருந்து 1 பிக்சல்/ சென்டிமீட்டரில் …	{0} பிக்சல்கள்/ சென்டிமீட்டரில்	… என்பதிலிருந்து 2 பிக்சல்கள்/ சென்டிமீட்டரில் …
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	nominative	{0} கிலோமீட்டர்/மணிநேரம்	1 கிலோமீட்டர்/மணிநேரம் ரூ. 50 மதிப்புடையது	{0} கிலோமீட்டர்கள்/மணிநேரம்	2 கிலோமீட்டர்கள்/மணிநேரம் ரூ. 50 மதிப்புடையது
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	accusative	{0} கிலோமீட்டர்/மணிநேரத்தை	… என்பதை 1 கிலோமீட்டர்/மணிநேரத்தை … ஆல் பெருக்குதல்	{0} கிலோமீட்டர்கள்/மணிநேரத்தை	… என்பதை 2 கிலோமீட்டர்கள்/மணிநேரத்தை … ஆல் பெருக்குதல்
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	dative	{0} கிலோமீட்டர்/மணிநேரத்திற்கு	… என்பதற்கு 1 கிலோமீட்டர்/மணிநேரத்திற்கு …	{0} கிலோமீட்டர்கள்/மணிநேரத்திற்கு	… என்பதற்கு 2 கிலோமீட்டர்கள்/மணிநேரத்திற்கு …
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	ablative	{0} கிலோமீட்டர்/மணிநேரத்தில்	… என்பதிலிருந்து 1 கிலோமீட்டர்/மணிநேரத்தில் …	{0} கிலோமீட்டர்கள்/மணிநேரத்தில்	… என்பதிலிருந்து 2 கிலோமீட்டர்கள்/மணிநேரத்தில் …
speed	meters per second	nominative	{0} மீட்டர்/விநாடி	1 மீட்டர்/விநாடி ரூ. 50 மதிப்புடையது	{0} மீட்டர்கள்/விநாடி	2 மீட்டர்கள்/விநாடி ரூ. 50 மதிப்புடையது
speed	meters per second	accusative	{0} மீட்டர்/விநாடியை	… என்பதை 1 மீட்டர்/விநாடியை … ஆல் பெருக்குதல்	{0} மீட்டர்கள்/விநாடியை	… என்பதை 2 மீட்டர்கள்/விநாடியை … ஆல் பெருக்குதல்
speed	meters per second	dative	{0} மீட்டர்/விநாடிக்கு	… என்பதற்கு 1 மீட்டர்/விநாடிக்கு …	{0} மீட்டர்கள்/விநாடிக்கு	… என்பதற்கு 2 மீட்டர்கள்/விநாடிக்கு …
speed	meters per second	ablative	{0} மீட்டர்/விநாடியில்	… என்பதிலிருந்து 1 மீட்டர்/விநாடியில் …	{0} மீட்டர்கள்/விநாடியில்	… என்பதிலிருந்து 2 மீட்டர்கள்/விநாடியில் …
substance-amount	items	nominative	{0} உருப்படி	1 உருப்படி ரூ. 50 மதிப்புடையது	{0} உருப்படிகள்	2 உருப்படிகள் ரூ. 50 மதிப்புடையது
substance-amount	items	accusative	{0} உருப்படியை	… என்பதை 1 உருப்படியை … ஆல் பெருக்குதல்	{0} உருப்படிகளை	… என்பதை 2 உருப்படிகளை … ஆல் பெருக்குதல்
substance-amount	items	dative	{0} உருப்படிக்கு	… என்பதற்கு 1 உருப்படிக்கு …	{0} உருப்படிகளுக்கு	… என்பதற்கு 2 உருப்படிகளுக்கு …
substance-amount	items	ablative	{0} உருப்படியில்	… என்பதிலிருந்து 1 உருப்படியில் …	{0} உருப்படிகளில்	… என்பதிலிருந்து 2 உருப்படிகளில் …
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	nominative	{0} மோல்	1 மோல் ரூ. 50 மதிப்புடையது	{0} மோல்ஸ்	2 மோல்ஸ் ரூ. 50 மதிப்புடையது
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	accusative	{0} மோல்-ஐ	… என்பதை 1 மோல்-ஐ … ஆல் பெருக்குதல்	{0} மோல்ஸை	… என்பதை 2 மோல்ஸை … ஆல் பெருக்குதல்
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	dative	{0} மோல்-க்கு	… என்பதற்கு 1 மோல்-க்கு …	{0} மோல்ஸுக்கு	… என்பதற்கு 2 மோல்ஸுக்கு …
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	ablative	{0} மோல்-இல்	… என்பதிலிருந்து 1 மோல்-இல் …	{0} மோல்ஸில்	… என்பதிலிருந்து 2 மோல்ஸில் …
temperature	°	nominative	{0} டிகிரி	1 டிகிரி ரூ. 50 மதிப்புடையது	{0} டிகிரீஸ்	2 டிகிரீஸ் ரூ. 50 மதிப்புடையது
temperature	°	accusative	{0} டிகிரியை	… என்பதை 1 டிகிரியை … ஆல் பெருக்குதல்	{0} டிகிரீஸை	… என்பதை 2 டிகிரீஸை … ஆல் பெருக்குதல்
temperature	°	dative	{0} டிகிரிக்கு	… என்பதற்கு 1 டிகிரிக்கு …	{0} டிகிரீஸுக்கு	… என்பதற்கு 2 டிகிரீஸுக்கு …
temperature	°	ablative	{0} டிகிரியில்	… என்பதிலிருந்து 1 டிகிரியில் …	{0} டிகிரீஸில்	… என்பதிலிருந்து 2 டிகிரீஸில் …
temperature	celsius • ( = 1 K)	nominative	{0} டிகிரி செல்சியஸ்	1 டிகிரி செல்சியஸ் ரூ. 50 மதிப்புடையது	{0} டிகிரி செல்சியஸ்	2 டிகிரி செல்சியஸ் ரூ. 50 மதிப்புடையது
temperature	celsius • ( = 1 K)	accusative	{0} டிகிரி செல்சியஸ்ஸை	… என்பதை 1 டிகிரி செல்சியஸ்ஸை … ஆல் பெருக்குதல்	{0} டிகிரி செல்சியஸ்ஸை	… என்பதை 2 டிகிரி செல்சியஸ்ஸை … ஆல் பெருக்குதல்
temperature	celsius • ( = 1 K)	dative	{0} டிகிரி செல்சியஸ்ஸுக்கு	… என்பதற்கு 1 டிகிரி செல்சியஸ்ஸுக்கு …	{0} டிகிரி செல்சியஸ்ஸுக்கு	… என்பதற்கு 2 டிகிரி செல்சியஸ்ஸுக்கு …
temperature	celsius • ( = 1 K)	ablative	{0} டிகிரி செல்சியஸ்ஸில்	… என்பதிலிருந்து 1 டிகிரி செல்சியஸ்ஸில் …	{0} டிகிரி செல்சியஸ்ஸில்	… என்பதிலிருந்து 2 டிகிரி செல்சியஸ்ஸில் …
temperature	kelvins	nominative	{0} கெல்வின்	1 கெல்வின் ரூ. 50 மதிப்புடையது	{0} கெல்வின்ஸ்	2 கெல்வின்ஸ் ரூ. 50 மதிப்புடையது
temperature	kelvins	accusative	{0} கெல்வினை	… என்பதை 1 கெல்வினை … ஆல் பெருக்குதல்	{0} கெல்வின்ஸை	… என்பதை 2 கெல்வின்ஸை … ஆல் பெருக்குதல்
temperature	kelvins	dative	{0} கெல்வினுக்கு	… என்பதற்கு 1 கெல்வினுக்கு …	{0} கெல்வின்ஸுக்கு	… என்பதற்கு 2 கெல்வின்ஸுக்கு …
temperature	kelvins	ablative	{0} கெல்வினில்	… என்பதிலிருந்து 1 கெல்வினில் …	{0} கெல்வின்ஸில்	… என்பதிலிருந்து 2 கெல்வின்ஸில் …
typewidth	typographic ems	nominative	{0} எம்	1 எம் ரூ. 50 மதிப்புடையது	{0} எம்கள்	2 எம்கள் ரூ. 50 மதிப்புடையது
typewidth	typographic ems	accusative	{0} எம்மை	… என்பதை 1 எம்மை … ஆல் பெருக்குதல்	{0} எம்களை	… என்பதை 2 எம்களை … ஆல் பெருக்குதல்
typewidth	typographic ems	dative	{0} எம்முக்கு	… என்பதற்கு 1 எம்முக்கு …	{0} எம்களுக்கு	… என்பதற்கு 2 எம்களுக்கு …
typewidth	typographic ems	ablative	{0} எம்மில்	… என்பதிலிருந்து 1 எம்மில் …	{0} எம்களில்	… என்பதிலிருந்து 2 எம்களில் …
voltage	volts	nominative	{0} வோல்ட்	1 வோல்ட் ரூ. 50 மதிப்புடையது	{0} வோல்ட்கள்	2 வோல்ட்கள் ரூ. 50 மதிப்புடையது
voltage	volts	accusative	{0} வோல்ட்டை	… என்பதை 1 வோல்ட்டை … ஆல் பெருக்குதல்	{0} வோல்ட்களை	… என்பதை 2 வோல்ட்களை … ஆல் பெருக்குதல்
voltage	volts	dative	{0} வோல்ட்டுக்கு	… என்பதற்கு 1 வோல்ட்டுக்கு …	{0} வோல்ட்களுக்கு	… என்பதற்கு 2 வோல்ட்களுக்கு …
voltage	volts	ablative	{0} வோல்ட்டில்	… என்பதிலிருந்து 1 வோல்ட்டில் …	{0} வோல்ட்களில்	… என்பதிலிருந்து 2 வோல்ட்களில் …
volume	cubic-centimeter • ( = 1 mL)	nominative	{0} கன சென்டிமீட்டர்	1 கன சென்டிமீட்டர் ரூ. 50 மதிப்புடையது	{0} கன சென்டிமீட்டர்கள்	2 கன சென்டிமீட்டர்கள் ரூ. 50 மதிப்புடையது
volume	cubic-centimeter • ( = 1 mL)	accusative	{0} கன சென்டிமீட்டரை	… என்பதை 1 கன சென்டிமீட்டரை … ஆல் பெருக்குதல்	{0} கன சென்டிமீட்டர்களை	… என்பதை 2 கன சென்டிமீட்டர்களை … ஆல் பெருக்குதல்
volume	cubic-centimeter • ( = 1 mL)	dative	{0} கன சென்டிமீட்டருக்கு	… என்பதற்கு 1 கன சென்டிமீட்டருக்கு …	{0} கன சென்டிமீட்டர்களுக்கு	… என்பதற்கு 2 கன சென்டிமீட்டர்களுக்கு …
volume	cubic-centimeter • ( = 1 mL)	ablative	{0} கன சென்டிமீட்டரில்	… என்பதிலிருந்து 1 கன சென்டிமீட்டரில் …	{0} கன சென்டிமீட்டர்களில்	… என்பதிலிருந்து 2 கன சென்டிமீட்டர்களில் …
volume	milliliters	nominative	{0} மில்லிலிட்டர்	1 மில்லிலிட்டர் ரூ. 50 மதிப்புடையது	{0} மில்லிலிட்டர்கள்	2 மில்லிலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	milliliters	accusative	{0} மில்லிலிட்டரை	… என்பதை 1 மில்லிலிட்டரை … ஆல் பெருக்குதல்	{0} மில்லிலிட்டர்களை	… என்பதை 2 மில்லிலிட்டர்களை … ஆல் பெருக்குதல்
volume	milliliters	dative	{0} மில்லிலிட்டருக்கு	… என்பதற்கு 1 மில்லிலிட்டருக்கு …	{0} மில்லிலிட்டர்களுக்கு	… என்பதற்கு 2 மில்லிலிட்டர்களுக்கு …
volume	milliliters	ablative	{0} மில்லிலிட்டரில்	… என்பதிலிருந்து 1 மில்லிலிட்டரில் …	{0} மில்லிலிட்டர்களில்	… என்பதிலிருந்து 2 மில்லிலிட்டர்களில் …
volume	centiliters	nominative	{0} சென்டிலிட்டர்	1 சென்டிலிட்டர் ரூ. 50 மதிப்புடையது	{0} சென்டிலிட்டர்கள்	2 சென்டிலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	centiliters	accusative	{0} சென்டிலிட்டரை	… என்பதை 1 சென்டிலிட்டரை … ஆல் பெருக்குதல்	{0} சென்டிலிட்டர்களை	… என்பதை 2 சென்டிலிட்டர்களை … ஆல் பெருக்குதல்
volume	centiliters	dative	{0} சென்டிலிட்டருக்கு	… என்பதற்கு 1 சென்டிலிட்டருக்கு …	{0} சென்டிலிட்டர்களுக்கு	… என்பதற்கு 2 சென்டிலிட்டர்களுக்கு …
volume	centiliters	ablative	{0} சென்டிலிட்டரில்	… என்பதிலிருந்து 1 சென்டிலிட்டரில் …	{0} சென்டிலிட்டர்களில்	… என்பதிலிருந்து 2 சென்டிலிட்டர்களில் …
volume	deciliters	nominative	{0} டெசிலிட்டர்	1 டெசிலிட்டர் ரூ. 50 மதிப்புடையது	{0} டெசிலிட்டர்கள்	2 டெசிலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	deciliters	accusative	{0} டெசிலிட்டரை	… என்பதை 1 டெசிலிட்டரை … ஆல் பெருக்குதல்	{0} டெசிலிட்டர்களை	… என்பதை 2 டெசிலிட்டர்களை … ஆல் பெருக்குதல்
volume	deciliters	dative	{0} டெசிலிட்டருக்கு	… என்பதற்கு 1 டெசிலிட்டருக்கு …	{0} டெசிலிட்டர்களுக்கு	… என்பதற்கு 2 டெசிலிட்டர்களுக்கு …
volume	deciliters	ablative	{0} டெசிலிட்டரில்	… என்பதிலிருந்து 1 டெசிலிட்டரில் …	{0} டெசிலிட்டர்களில்	… என்பதிலிருந்து 2 டெசிலிட்டர்களில் …
volume	cup-metric • ( = 2.5 dL)	nominative	{0} மெட்ரிக் கோப்பை	1 மெட்ரிக் கோப்பை ரூ. 50 மதிப்புடையது	{0} மெட்ரிக் கோப்பைகள்	2 மெட்ரிக் கோப்பைகள் ரூ. 50 மதிப்புடையது
volume	cup-metric • ( = 2.5 dL)	accusative	{0} மெட்ரிக் கோப்பையை	… என்பதை 1 மெட்ரிக் கோப்பையை … ஆல் பெருக்குதல்	{0} மெட்ரிக் கோப்பைகளை	… என்பதை 2 மெட்ரிக் கோப்பைகளை … ஆல் பெருக்குதல்
volume	cup-metric • ( = 2.5 dL)	dative	{0} மெட்ரிக் கோப்பைக்கு	… என்பதற்கு 1 மெட்ரிக் கோப்பைக்கு …	{0} மெட்ரிக் கோப்பைகளுக்கு	… என்பதற்கு 2 மெட்ரிக் கோப்பைகளுக்கு …
volume	cup-metric • ( = 2.5 dL)	ablative	{0} மெட்ரிக் கோப்பையில்	… என்பதிலிருந்து 1 மெட்ரிக் கோப்பையில் …	{0} மெட்ரிக் கோப்பைகளில்	… என்பதிலிருந்து 2 மெட்ரிக் கோப்பைகளில் …
volume	pint-metric • ( = 5 dL)	nominative	{0} மெட்ரிக் பின்ட்	1 மெட்ரிக் பின்ட் ரூ. 50 மதிப்புடையது	{0} மெட்ரிக் பின்ட்கள்	2 மெட்ரிக் பின்ட்கள் ரூ. 50 மதிப்புடையது
volume	pint-metric • ( = 5 dL)	accusative	{0} மெட்ரிக் பின்ட்டை	… என்பதை 1 மெட்ரிக் பின்ட்டை … ஆல் பெருக்குதல்	{0} மெட்ரிக் பின்ட்களை	… என்பதை 2 மெட்ரிக் பின்ட்களை … ஆல் பெருக்குதல்
volume	pint-metric • ( = 5 dL)	dative	{0} மெட்ரிக் பின்ட்டுக்கு	… என்பதற்கு 1 மெட்ரிக் பின்ட்டுக்கு …	{0} மெட்ரிக் பின்ட்களுக்கு	… என்பதற்கு 2 மெட்ரிக் பின்ட்களுக்கு …
volume	pint-metric • ( = 5 dL)	ablative	{0} மெட்ரிக் பின்ட்டில்	… என்பதிலிருந்து 1 மெட்ரிக் பின்ட்டில் …	{0} மெட்ரிக் பின்ட்களில்	… என்பதிலிருந்து 2 மெட்ரிக் பின்ட்களில் …
volume	liters	nominative	{0} லிட்டர்	1 லிட்டர் ரூ. 50 மதிப்புடையது	{0} லிட்டர்கள்	2 லிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	liters	accusative	{0} லிட்டரை	… என்பதை 1 லிட்டரை … ஆல் பெருக்குதல்	{0} லிட்டர்களை	… என்பதை 2 லிட்டர்களை … ஆல் பெருக்குதல்
volume	liters	dative	{0} லிட்டருக்கு	… என்பதற்கு 1 லிட்டருக்கு …	{0} லிட்டர்களுக்கு	… என்பதற்கு 2 லிட்டர்களுக்கு …
volume	liters	ablative	{0} லிட்டரில்	… என்பதிலிருந்து 1 லிட்டரில் …	{0} லிட்டர்களில்	… என்பதிலிருந்து 2 லிட்டர்களில் …
volume	hectoliters	nominative	{0} ஹெக்டோலிட்டர்	1 ஹெக்டோலிட்டர் ரூ. 50 மதிப்புடையது	{0} ஹெக்டோலிட்டர்கள்	2 ஹெக்டோலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	hectoliters	accusative	{0} ஹெக்டோலிட்டரை	… என்பதை 1 ஹெக்டோலிட்டரை … ஆல் பெருக்குதல்	{0} ஹெக்டோலிட்டர்களை	… என்பதை 2 ஹெக்டோலிட்டர்களை … ஆல் பெருக்குதல்
volume	hectoliters	dative	{0} ஹெக்டோலிட்டருக்கு	… என்பதற்கு 1 ஹெக்டோலிட்டருக்கு …	{0} ஹெக்டோலிட்டர்களுக்கு	… என்பதற்கு 2 ஹெக்டோலிட்டர்களுக்கு …
volume	hectoliters	ablative	{0} ஹெக்டோலிட்டரில்	… என்பதிலிருந்து 1 ஹெக்டோலிட்டரில் …	{0} ஹெக்டோலிட்டர்களில்	… என்பதிலிருந்து 2 ஹெக்டோலிட்டர்களில் …
volume	cubic meters	nominative	{0} கன மீட்டர்	1 கன மீட்டர் ரூ. 50 மதிப்புடையது	{0} கன மீட்டர்கள்	2 கன மீட்டர்கள் ரூ. 50 மதிப்புடையது
volume	cubic meters	accusative	{0} கன மீட்டரை	… என்பதை 1 கன மீட்டரை … ஆல் பெருக்குதல்	{0} கன மீட்டர்களை	… என்பதை 2 கன மீட்டர்களை … ஆல் பெருக்குதல்
volume	cubic meters	dative	{0} கன மீட்டருக்கு	… என்பதற்கு 1 கன மீட்டருக்கு …	{0} கன மீட்டர்களுக்கு	… என்பதற்கு 2 கன மீட்டர்களுக்கு …
volume	cubic meters	ablative	{0} கன மீட்டரில்	… என்பதிலிருந்து 1 கன மீட்டரில் …	{0} கன மீட்டர்களில்	… என்பதிலிருந்து 2 கன மீட்டர்களில் …
volume	megaliters	nominative	{0} மெகாலிட்டர்	1 மெகாலிட்டர் ரூ. 50 மதிப்புடையது	{0} மெகாலிட்டர்கள்	2 மெகாலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	megaliters	accusative	{0} மெகாலிட்டரை	… என்பதை 1 மெகாலிட்டரை … ஆல் பெருக்குதல்	{0} மெகாலிட்டர்களை	… என்பதை 2 மெகாலிட்டர்களை … ஆல் பெருக்குதல்
volume	megaliters	dative	{0} மெகாலிட்டருக்கு	… என்பதற்கு 1 மெகாலிட்டருக்கு …	{0} மெகாலிட்டர்களுக்கு	… என்பதற்கு 2 மெகாலிட்டர்களுக்கு …
volume	megaliters	ablative	{0} மெகாலிட்டரில்	… என்பதிலிருந்து 1 மெகாலிட்டரில் …	{0} மெகாலிட்டர்களில்	… என்பதிலிருந்து 2 மெகாலிட்டர்களில் …
volume	cubic kilometers	nominative	{0} கன கிலோமீட்டர்	1 கன கிலோமீட்டர் ரூ. 50 மதிப்புடையது	{0} கன கிலோமீட்டர்கள்	2 கன கிலோமீட்டர்கள் ரூ. 50 மதிப்புடையது
volume	cubic kilometers	accusative	{0} கன கிலோமீட்டரை	… என்பதை 1 கன கிலோமீட்டரை … ஆல் பெருக்குதல்	{0} கன கிலோமீட்டர்களை	… என்பதை 2 கன கிலோமீட்டர்களை … ஆல் பெருக்குதல்
volume	cubic kilometers	dative	{0} கன கிலோமீட்டருக்கு	… என்பதற்கு 1 கன கிலோமீட்டருக்கு …	{0} கன கிலோமீட்டர்களுக்கு	… என்பதற்கு 2 கன கிலோமீட்டர்களுக்கு …
volume	cubic kilometers	ablative	{0} கன கிலோமீட்டரில்	… என்பதிலிருந்து 1 கன கிலோமீட்டரில் …	{0} கன கிலோமீட்டர்களில்	… என்பதிலிருந்து 2 கன கிலோமீட்டர்களில் …
year-duration	month • ( = 0.08˙3 yrs)	nominative	{0} மாதம்	1 மாதம் ரூ. 50 மதிப்புடையது	{0} மாதங்கள்	2 மாதங்கள் ரூ. 50 மதிப்புடையது
year-duration	month • ( = 0.08˙3 yrs)	accusative	{0} மாதத்தை	… என்பதை 1 மாதத்தை … ஆல் பெருக்குதல்	{0} மாதங்களை	… என்பதை 2 மாதங்களை … ஆல் பெருக்குதல்
year-duration	month • ( = 0.08˙3 yrs)	dative	{0} மாதத்திற்கு	… என்பதற்கு 1 மாதத்திற்கு …	{0} மாதங்களுக்கு	… என்பதற்கு 2 மாதங்களுக்கு …
year-duration	month • ( = 0.08˙3 yrs)	ablative	{0} மாதத்தில்	… என்பதிலிருந்து 1 மாதத்தில் …	{0} மாதங்களில்	… என்பதிலிருந்து 2 மாதங்களில் …
year-duration	years	nominative	{0} ஆண்டு	1 ஆண்டு ரூ. 50 மதிப்புடையது	{0} ஆண்டுகள்	2 ஆண்டுகள் ரூ. 50 மதிப்புடையது
year-duration	years	accusative	{0} ஆண்டை	… என்பதை 1 ஆண்டை … ஆல் பெருக்குதல்	{0} ஆண்டுகளை	… என்பதை 2 ஆண்டுகளை … ஆல் பெருக்குதல்
year-duration	years	dative	{0} ஆண்டுக்கு	… என்பதற்கு 1 ஆண்டுக்கு …	{0} ஆண்டுகளுக்கு	… என்பதற்கு 2 ஆண்டுகளுக்கு …
year-duration	years	ablative	{0} ஆண்டில்	… என்பதிலிருந்து 1 ஆண்டில் …	{0} ஆண்டுகளில்	… என்பதிலிருந்து 2 ஆண்டுகளில் …
year-duration	decades	nominative	{0} தசாப்தம்	1 தசாப்தம் ரூ. 50 மதிப்புடையது	{0} தசாப்தங்கள்	2 தசாப்தங்கள் ரூ. 50 மதிப்புடையது
year-duration	decades	accusative	{0} தசாப்தத்தை	… என்பதை 1 தசாப்தத்தை … ஆல் பெருக்குதல்	{0} தசாப்தங்களை	… என்பதை 2 தசாப்தங்களை … ஆல் பெருக்குதல்
year-duration	decades	dative	{0} தசாப்தத்திற்கு	… என்பதற்கு 1 தசாப்தத்திற்கு …	{0} தசாப்தங்களுக்கு	… என்பதற்கு 2 தசாப்தங்களுக்கு …
year-duration	decades	ablative	{0} தசாப்தத்தில்	… என்பதிலிருந்து 1 தசாப்தத்தில் …	{0} தசாப்தங்களில்	… என்பதிலிருந்து 2 தசாப்தங்களில் …
year-duration	centuries	nominative	{0} நூற்றாண்டு	1 நூற்றாண்டு ரூ. 50 மதிப்புடையது	{0} நூற்றாண்டுகள்	2 நூற்றாண்டுகள் ரூ. 50 மதிப்புடையது
year-duration	centuries	accusative	{0} நூற்றாண்டை	… என்பதை 1 நூற்றாண்டை … ஆல் பெருக்குதல்	{0} நூற்றாண்டுகளை	… என்பதை 2 நூற்றாண்டுகளை … ஆல் பெருக்குதல்
year-duration	centuries	dative	{0} நூற்றாண்டுக்கு	… என்பதற்கு 1 நூற்றாண்டுக்கு …	{0} நூற்றாண்டுகளுக்கு	… என்பதற்கு 2 நூற்றாண்டுகளுக்கு …
year-duration	centuries	ablative	{0} நூற்றாண்டில்	… என்பதிலிருந்து 1 நூற்றாண்டில் …	{0} நூற்றாண்டுகளில்	… என்பதிலிருந்து 2 நூற்றாண்டுகளில் …

# Unit Power Components
#Unit	Case	Gender	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
