#Locale	Prov.	Unconf.	Missing	Path*	Attributes
iu_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
iu_Latn	76	0	0	Totals	
					
jbo	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
jbo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
jbo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
jbo	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
jbo	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
jbo	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
jbo	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
jbo	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
jbo	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
jbo	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
jbo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
jbo	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
jbo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
jbo	1	0	0	//ldml/delimiters/alternateQuotationEnd	
jbo	1	0	0	//ldml/delimiters/alternateQuotationStart	
jbo	1	0	0	//ldml/delimiters/quotationEnd	
jbo	1	0	0	//ldml/delimiters/quotationStart	
jbo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
jbo	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
jbo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
jbo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
jbo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
jbo	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
jbo	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	001
jbo	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
jbo	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
jbo	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
jbo	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
jbo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
jbo	73	0	0	Totals	
					
jgo	15	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
jgo	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	iso8601
jgo	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
jgo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
jgo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
jgo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
jgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
jgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
jgo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
jgo	28	0	0	Totals	
					
jmc	13	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
jmc	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
jmc	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
jmc	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
jmc	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
jmc	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
jmc	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
jmc	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
jmc	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
jmc	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
jmc	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
jmc	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
jmc	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
jmc	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
jmc	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
jmc	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
jmc	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
jmc	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
jmc	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
jmc	41	0	0	Totals	
					
kaa	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
kaa	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
kaa	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
kaa	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
kaa	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
kaa	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
kaa	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
kaa	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
kaa	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
kaa	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
kaa	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
kaa	1	0	0	//ldml/delimiters/alternateQuotationEnd	
kaa	1	0	0	//ldml/delimiters/alternateQuotationStart	
kaa	1	0	0	//ldml/delimiters/quotationEnd	
kaa	1	0	0	//ldml/delimiters/quotationStart	
kaa	0	0	1	//ldml/localeDisplayNames/languages/language[@type='*']	en
kaa	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
kaa	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
kaa	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
kaa	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
kaa	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
kaa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
kaa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
kaa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
kaa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
kaa	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
kaa	45	0	1	Totals	
					
kaa_Latn	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
kaa_Latn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
kaa_Latn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
kaa_Latn	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
kaa_Latn	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
kaa_Latn	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
kaa_Latn	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
kaa_Latn	1	0	0	//ldml/delimiters/alternateQuotationEnd	
kaa_Latn	1	0	0	//ldml/delimiters/alternateQuotationStart	
kaa_Latn	1	0	0	//ldml/delimiters/quotationEnd	
kaa_Latn	1	0	0	//ldml/delimiters/quotationStart	
kaa_Latn	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
kaa_Latn	3	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en; kaa
kaa_Latn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
kaa_Latn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
kaa_Latn	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
kaa_Latn	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Cyrl; Latn
kaa_Latn	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	UZ
kaa_Latn	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
kaa_Latn	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
kaa_Latn	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
kaa_Latn	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
kaa_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
kaa_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
kaa_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
kaa_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
kaa_Latn	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
kaa_Latn	76	0	0	Totals	
					
kab	8	0	7	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
kab	1	0	1	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
kab	0	0	1	//ldml/dates/timeZoneNames/fallbackFormat	
kab	0	0	1	//ldml/dates/timeZoneNames/gmtFormat	
kab	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
kab	0	0	1	//ldml/dates/timeZoneNames/gmtZeroFormat	
kab	0	0	1	//ldml/dates/timeZoneNames/hourFormat	
kab	0	0	1	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
kab	0	0	1	//ldml/dates/timeZoneNames/regionFormat	
kab	0	0	2	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
kab	0	0	3	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
kab	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
kab	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
kab	0	0	3	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
kab	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
kab	0	0	1	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
kab	0	0	1	//ldml/numbers/defaultNumberingSystem	
kab	0	0	1	//ldml/numbers/otherNumberingSystems/native	
kab	0	0	1	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
kab	0	0	1	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
kab	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
kab	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
kab	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
kab	10	0	33	Totals	
					
kaj	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
kaj	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
kaj	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
kaj	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
kaj	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
kaj	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
kaj	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
kaj	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
kaj	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
kaj	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
kaj	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
kaj	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
kaj	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
kaj	1	0	0	//ldml/delimiters/alternateQuotationEnd	
kaj	1	0	0	//ldml/delimiters/alternateQuotationStart	
kaj	1	0	0	//ldml/delimiters/quotationEnd	
kaj	1	0	0	//ldml/delimiters/quotationStart	
kaj	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
kaj	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
kaj	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
kaj	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
kaj	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
kaj	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
kaj	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	NG
kaj	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
kaj	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
kaj	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
kaj	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
kaj	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
kaj	52	0	21	Totals	
					
kam	13	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
kam	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
kam	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
kam	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
kam	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
kam	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
kam	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
kam	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
kam	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
kam	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
kam	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
kam	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
kam	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
kam	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
kam	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
kam	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
kam	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
kam	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
kam	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
