#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
mhn	Mòcheno	mhn	Latn	IT	1		 ≡			1.0	0.0023782559456398643	0.008971291866028708	0.13333333333333333	1.0	ⓑ own_language, ⓑ own_regions
kaa_Latn	Kara-Kalpak (Latin)	kaa (Latn)	Latn	UZ	1		 ≡			1.0	0.002331261101243339	0.008605851979345954	0.13157894736842105	1.0	ⓑ own_language, ⓑ own_regions
iu_Latn	Inuktitut (Latin)	iu (Latn)	Latn	CA	1		 ≡			1.0	0.0023748456350337226	0.008370260955194485	0.13157894736842105	1.0	ⓑ own_language, ⓑ own_regions
bqi	Bakhtiari	‫لوری بختیاری‬	Arab	IR	1		 ≡			0.065	0.003672821123684733	0.010535557506584723	0.12631578947368421	1.0	
apc	Levantine Arabic	‫العامية‬	Arab	SY	1		 ≡			0.12857142857142856	0.002921619987910538	0.009078529278256923	0.12631578947368421	1.0	ⓑ own_regions
zh_Latn	Chinese (Latin)	zh (Latn)	Latn	CN	1		 ≡			1.0	0.003254934901301974	0.009414225941422594	0.12048192771084337	1.0	ⓑ own_language, ⓑ own_regions
suz	Sunwar	suz	Deva	NP	1		 ≡			1.0	0.0023718675879137877	0.007615421227986673	0.11764705882352941	1.0	ⓑ own_language, ⓑ own_regions
suz_Sunu	Sunwar (Sunuwar)	suz (Sunu)	Sunu	NP	1		 ≡			1.0	0.0022687429101784055	0.007615421227986673	0.11764705882352941	1.0	ⓑ own_language, ⓑ own_regions
ha_Arab	Hausa (Arabic)	ha (Arab)	Arab	NG	2		 ≡			0.17543859649122806	0.0027824151363383415	0.008361204013377926	0.11224489795918367	1.0	ⓑ own_language, ⓑ own_regions
ku_Arab	Kurdish (Arabic)	ku (Arab)	Arab	IQ	0		 ≡			1.0	0.002470717423133236	0.0072992700729927005	0.10101010101010101	1.0	ⓑ own_language, ⓑ own_regions
tok	Toki Pona	toki pona	Latn	001	1		 ≡		ICU	0.8531353135313532	0.11043566362715299	0.27390791027154665	0.974025974025974	0.8	ⓒ country_data
ht	Haitian Creole	Kreyòl Ayisyen	Latn	HT	1		 ≡			1.0	0.0035296143250688706	0.010165184243964422	0.18181818181818182	0.8	ⓒ time_cycle, ⓑ own_regions
vo	Volapük	Volapük	Latn	001	1		 ≡			0.04205607476635514	0.0026837324525185798	0.0091792656587473	0.12	0.8	ⓒ country_data, ⓑ own_regions
