# CountSame	Section	Page	Subhead	Code

1	Supplemental	LanguageMatch	written_new	gl-es-distance
1	Supplemental	LanguageMatch	written_new	gl-es-oneway
1	Supplemental	LanguageMatch	written_new	gn-es-distance
1	Supplemental	LanguageMatch	written_new	gn-es-oneway
1	Supplemental	LanguageMatch	written_new	gnw-gn-distance
1	Supplemental	LanguageMatch	written_new	gnw-gn-oneway
1	Supplemental	LanguageMatch	written_new	gsw-de-distance
1	Supplemental	LanguageMatch	written_new	gsw-de-oneway
1	Supplemental	LanguageMatch	written_new	gu_Latn-gu_Gujr-distance
1	Supplemental	LanguageMatch	written_new	gu_Latn-gu_Gujr-oneway
1	Supplemental	LanguageMatch	written_new	gu-hi-distance
1	Supplemental	LanguageMatch	written_new	gu-hi-oneway
1	Supplemental	LanguageMatch	written_new	gui-gn-distance
1	Supplemental	LanguageMatch	written_new	gui-gn-oneway
1	Supplemental	LanguageMatch	written_new	gun-gn-distance
1	Supplemental	LanguageMatch	written_new	gun-gn-oneway
1	Supplemental	LanguageMatch	written_new	ha-en-distance
1	Supplemental	LanguageMatch	written_new	ha-en-oneway
1	Supplemental	LanguageMatch	written_new	hae-om-distance
1	Supplemental	LanguageMatch	written_new	hae-om-oneway
1	Supplemental	LanguageMatch	written_new	hak-zh-distance
1	Supplemental	LanguageMatch	written_new	hak-zh-oneway
1	Supplemental	LanguageMatch	written_new	haw-en-distance
1	Supplemental	LanguageMatch	written_new	haw-en-oneway
1	Supplemental	LanguageMatch	written_new	hi_Latn-hi_Deva-distance
1	Supplemental	LanguageMatch	written_new	hi_Latn-hi_Deva-oneway
1	Supplemental	LanguageMatch	written_new	hji-ms-distance
1	Supplemental	LanguageMatch	written_new	hji-ms-oneway
1	Supplemental	LanguageMatch	written_new	hr-bs-distance
1	Supplemental	LanguageMatch	written_new	hsn-zh-distance
1	Supplemental	LanguageMatch	written_new	hsn-zh-oneway
1	Supplemental	LanguageMatch	written_new	ht-fr-distance
1	Supplemental	LanguageMatch	written_new	ht-fr-oneway
1	Supplemental	LanguageMatch	written_new	hy_Armn-ru_Cyrl-distance
1	Supplemental	LanguageMatch	written_new	hy_Armn-ru_Cyrl-oneway
1	Supplemental	LanguageMatch	written_new	hy-ru-distance
1	Supplemental	LanguageMatch	written_new	hy-ru-oneway
1	Supplemental	LanguageMatch	written_new	ia-en-distance
1	Supplemental	LanguageMatch	written_new	ia-en-oneway
1	Supplemental	LanguageMatch	written_new	id-ms-distance
1	Supplemental	LanguageMatch	written_new	id-ms-oneway
1	Supplemental	LanguageMatch	written_new	ida-luy-distance
1	Supplemental	LanguageMatch	written_new	ida-luy-oneway
1	Supplemental	LanguageMatch	written_new	ig-en-distance
1	Supplemental	LanguageMatch	written_new	ig-en-oneway
1	Supplemental	LanguageMatch	written_new	ikt-iu-distance
1	Supplemental	LanguageMatch	written_new	ikt-iu-oneway
1	Supplemental	LanguageMatch	written_new	is-en-distance
1	Supplemental	LanguageMatch	written_new	is-en-oneway
1	Supplemental	LanguageMatch	written_new	ja_Hani-ja_Jpan-distance
1	Supplemental	LanguageMatch	written_new	ja_Hani-ja_Jpan-oneway
1	Supplemental	LanguageMatch	written_new	ja_Hira-ja_Hrkt-distance
1	Supplemental	LanguageMatch	written_new	ja_Hira-ja_Hrkt-oneway
1	Supplemental	LanguageMatch	written_new	ja_Hira-ja_Jpan-distance
1	Supplemental	LanguageMatch	written_new	ja_Hira-ja_Jpan-oneway
1	Supplemental	LanguageMatch	written_new	ja_Hrkt-ja_Jpan-distance
1	Supplemental	LanguageMatch	written_new	ja_Hrkt-ja_Jpan-oneway
1	Supplemental	LanguageMatch	written_new	ja_Kana-ja_Hrkt-distance
1	Supplemental	LanguageMatch	written_new	ja_Kana-ja_Hrkt-oneway
1	Supplemental	LanguageMatch	written_new	ja_Kana-ja_Jpan-distance
1	Supplemental	LanguageMatch	written_new	ja_Kana-ja_Jpan-oneway
1	Supplemental	LanguageMatch	written_new	ja_Latn-ja_Jpan-distance
1	Supplemental	LanguageMatch	written_new	ja_Latn-ja_Jpan-oneway
1	Supplemental	LanguageMatch	written_new	jak-ms-distance
1	Supplemental	LanguageMatch	written_new	jak-ms-oneway
1	Supplemental	LanguageMatch	written_new	jax-ms-distance
1	Supplemental	LanguageMatch	written_new	jax-ms-oneway
1	Supplemental	LanguageMatch	written_new	jv-id-distance
1	Supplemental	LanguageMatch	written_new	jv-id-oneway
1	Supplemental	LanguageMatch	written_new	ka_Geor-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	ka_Geor-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	ka-en-distance
1	Supplemental	LanguageMatch	written_new	ka-en-oneway
1	Supplemental	LanguageMatch	written_new	kg-fr-distance
1	Supplemental	LanguageMatch	written_new	kg-fr-oneway
1	Supplemental	LanguageMatch	written_new	kk-ru-distance
1	Supplemental	LanguageMatch	written_new	kk-ru-oneway
1	Supplemental	LanguageMatch	written_new	km_Khmr-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	km_Khmr-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	km-en-distance
1	Supplemental	LanguageMatch	written_new	km-en-oneway
1	Supplemental	LanguageMatch	written_new	kn_Knda-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	kn_Knda-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	kn_Latn-kn_Knda-distance
1	Supplemental	LanguageMatch	written_new	kn_Latn-kn_Knda-oneway
1	Supplemental	LanguageMatch	written_new	kn-en-distance
1	Supplemental	LanguageMatch	written_new	kn-en-oneway
1	Supplemental	LanguageMatch	written_new	ko_Hang-ko_Kore-distance
1	Supplemental	LanguageMatch	written_new	ko_Hang-ko_Kore-oneway
1	Supplemental	LanguageMatch	written_new	ko_Hani-ko_Kore-distance
1	Supplemental	LanguageMatch	written_new	ko_Hani-ko_Kore-oneway
1	Supplemental	LanguageMatch	written_new	ko_Jamo-ko_Hang-distance
1	Supplemental	LanguageMatch	written_new	ko_Jamo-ko_Hang-oneway
1	Supplemental	LanguageMatch	written_new	ko_Jamo-ko_Kore-distance
1	Supplemental	LanguageMatch	written_new	ko_Jamo-ko_Kore-oneway
1	Supplemental	LanguageMatch	written_new	kri-en-distance
1	Supplemental	LanguageMatch	written_new	kri-en-oneway
1	Supplemental	LanguageMatch	written_new	ku-tr-distance
1	Supplemental	LanguageMatch	written_new	ku-tr-oneway
1	Supplemental	LanguageMatch	written_new	kvb-ms-distance
1	Supplemental	LanguageMatch	written_new	kvb-ms-oneway
1	Supplemental	LanguageMatch	written_new	kvr-ms-distance
1	Supplemental	LanguageMatch	written_new	kvr-ms-oneway
1	Supplemental	LanguageMatch	written_new	kxd-ms-distance
1	Supplemental	LanguageMatch	written_new	kxd-ms-oneway
1	Supplemental	LanguageMatch	written_new	ky-ru-distance
1	Supplemental	LanguageMatch	written_new	ky-ru-oneway
1	Supplemental	LanguageMatch	written_new	la-it-distance
1	Supplemental	LanguageMatch	written_new	la-it-oneway
1	Supplemental	LanguageMatch	written_new	lb-de-distance
1	Supplemental	LanguageMatch	written_new	lb-de-oneway
1	Supplemental	LanguageMatch	written_new	lce-ms-distance
1	Supplemental	LanguageMatch	written_new	lce-ms-oneway
1	Supplemental	LanguageMatch	written_new	lcf-ms-distance
1	Supplemental	LanguageMatch	written_new	lcf-ms-oneway
1	Supplemental	LanguageMatch	written_new	lg-en-distance
1	Supplemental	LanguageMatch	written_new	lg-en-oneway
1	Supplemental	LanguageMatch	written_new	liw-ms-distance
1	Supplemental	LanguageMatch	written_new	liw-ms-oneway
1	Supplemental	LanguageMatch	written_new	lkb-luy-distance
1	Supplemental	LanguageMatch	written_new	lkb-luy-oneway
1	Supplemental	LanguageMatch	written_new	lko-luy-distance
1	Supplemental	LanguageMatch	written_new	lko-luy-oneway
1	Supplemental	LanguageMatch	written_new	lks-luy-distance
1	Supplemental	LanguageMatch	written_new	lks-luy-oneway
1	Supplemental	LanguageMatch	written_new	ln-fr-distance
1	Supplemental	LanguageMatch	written_new	ln-fr-oneway
1	Supplemental	LanguageMatch	written_new	lo_Laoo-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	lo_Laoo-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	lo-en-distance
1	Supplemental	LanguageMatch	written_new	lo-en-oneway
1	Supplemental	LanguageMatch	written_new	loz-en-distance
1	Supplemental	LanguageMatch	written_new	loz-en-oneway
1	Supplemental	LanguageMatch	written_new	lri-luy-distance
1	Supplemental	LanguageMatch	written_new	lri-luy-oneway
1	Supplemental	LanguageMatch	written_new	lrm-luy-distance
1	Supplemental	LanguageMatch	written_new	lrm-luy-oneway
1	Supplemental	LanguageMatch	written_new	lsm-luy-distance
1	Supplemental	LanguageMatch	written_new	lsm-luy-oneway
1	Supplemental	LanguageMatch	written_new	ltg-lv-distance
1	Supplemental	LanguageMatch	written_new	ltg-lv-oneway
1	Supplemental	LanguageMatch	written_new	lto-luy-distance
1	Supplemental	LanguageMatch	written_new	lto-luy-oneway
1	Supplemental	LanguageMatch	written_new	lts-luy-distance
1	Supplemental	LanguageMatch	written_new	lts-luy-oneway
1	Supplemental	LanguageMatch	written_new	lua-fr-distance
1	Supplemental	LanguageMatch	written_new	lua-fr-oneway
1	Supplemental	LanguageMatch	written_new	lwg-luy-distance
1	Supplemental	LanguageMatch	written_new	lwg-luy-oneway
1	Supplemental	LanguageMatch	written_new	lzh-zh-distance
1	Supplemental	LanguageMatch	written_new	lzh-zh-oneway
1	Supplemental	LanguageMatch	written_new	mai-hi-distance
1	Supplemental	LanguageMatch	written_new	mai-hi-oneway
1	Supplemental	LanguageMatch	written_new	max-ms-distance
1	Supplemental	LanguageMatch	written_new	max-ms-oneway
1	Supplemental	LanguageMatch	written_new	meo-ms-distance
1	Supplemental	LanguageMatch	written_new	meo-ms-oneway
1	Supplemental	LanguageMatch	written_new	mfa-ms-distance
1	Supplemental	LanguageMatch	written_new	mfa-ms-oneway
1	Supplemental	LanguageMatch	written_new	mfb-ms-distance
1	Supplemental	LanguageMatch	written_new	mfb-ms-oneway
1	Supplemental	LanguageMatch	written_new	mfe-en-distance
1	Supplemental	LanguageMatch	written_new	mfe-en-oneway
1	Supplemental	LanguageMatch	written_new	mg-fr-distance
1	Supplemental	LanguageMatch	written_new	mg-fr-oneway
1	Supplemental	LanguageMatch	written_new	mi-en-distance
1	Supplemental	LanguageMatch	written_new	mi-en-oneway
1	Supplemental	LanguageMatch	written_new	min-ms-distance
1	Supplemental	LanguageMatch	written_new	min-ms-oneway
1	Supplemental	LanguageMatch	written_new	ml_Latn-ml_Mlym-distance
1	Supplemental	LanguageMatch	written_new	ml_Latn-ml_Mlym-oneway
1	Supplemental	LanguageMatch	written_new	ml_Mlym-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	ml_Mlym-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	ml-en-distance
1	Supplemental	LanguageMatch	written_new	ml-en-oneway
1	Supplemental	LanguageMatch	written_new	mn-ru-distance
1	Supplemental	LanguageMatch	written_new	mn-ru-oneway
1	Supplemental	LanguageMatch	written_new	mnp-zh-distance
1	Supplemental	LanguageMatch	written_new	mnp-zh-oneway
1	Supplemental	LanguageMatch	written_new	mqg-ms-distance
1	Supplemental	LanguageMatch	written_new	mqg-ms-oneway
1	Supplemental	LanguageMatch	written_new	mr_Latn-mr_Deva-distance
1	Supplemental	LanguageMatch	written_new	mr_Latn-mr_Deva-oneway
1	Supplemental	LanguageMatch	written_new	mr-hi-distance
1	Supplemental	LanguageMatch	written_new	mr-hi-oneway
1	Supplemental	LanguageMatch	written_new	ms-id-distance
1	Supplemental	LanguageMatch	written_new	ms-id-oneway
1	Supplemental	LanguageMatch	written_new	msh-mg-distance
1	Supplemental	LanguageMatch	written_new	msh-mg-oneway
1	Supplemental	LanguageMatch	written_new	msi-ms-distance
1	Supplemental	LanguageMatch	written_new	msi-ms-oneway
1	Supplemental	LanguageMatch	written_new	mt-en-distance
1	Supplemental	LanguageMatch	written_new	mt-en-oneway
1	Supplemental	LanguageMatch	written_new	mui-ms-distance
1	Supplemental	LanguageMatch	written_new	mui-ms-oneway
1	Supplemental	LanguageMatch	written_new	mvf-mn-distance
1	Supplemental	LanguageMatch	written_new	mvf-mn-oneway
1	Supplemental	LanguageMatch	written_new	my_Mymr-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	my_Mymr-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	my-en-distance
1	Supplemental	LanguageMatch	written_new	my-en-oneway
1	Supplemental	LanguageMatch	written_new	nan-zh-distance
1	Supplemental	LanguageMatch	written_new	nan-zh-oneway
1	Supplemental	LanguageMatch	written_new	nb-no-distance
1	Supplemental	LanguageMatch	written_new	ne_Deva-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	ne_Deva-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	ne-en-distance
1	Supplemental	LanguageMatch	written_new	ne-en-oneway
1	Supplemental	LanguageMatch	written_new	nhd-gn-distance
1	Supplemental	LanguageMatch	written_new	nhd-gn-oneway
1	Supplemental	LanguageMatch	written_new	niq-kln-distance
1	Supplemental	LanguageMatch	written_new	niq-kln-oneway
1	Supplemental	LanguageMatch	written_new	nle-luy-distance
1	Supplemental	LanguageMatch	written_new	nle-luy-oneway
1	Supplemental	LanguageMatch	written_new	nn-nb-distance
1	Supplemental	LanguageMatch	written_new	nn-no-distance
1	Supplemental	LanguageMatch	written_new	nso-en-distance
1	Supplemental	LanguageMatch	written_new	nso-en-oneway
1	Supplemental	LanguageMatch	written_new	ny-en-distance
1	Supplemental	LanguageMatch	written_new	ny-en-oneway
1	Supplemental	LanguageMatch	written_new	nyd-luy-distance
1	Supplemental	LanguageMatch	written_new	nyd-luy-oneway
1	Supplemental	LanguageMatch	written_new	nyn-en-distance
1	Supplemental	LanguageMatch	written_new	nyn-en-oneway
1	Supplemental	LanguageMatch	written_new	oc-fr-distance
1	Supplemental	LanguageMatch	written_new	oc-fr-oneway
1	Supplemental	LanguageMatch	written_new	oki-kln-distance
1	Supplemental	LanguageMatch	written_new	oki-kln-oneway
1	Supplemental	LanguageMatch	written_new	om-en-distance
1	Supplemental	LanguageMatch	written_new	om-en-oneway
1	Supplemental	LanguageMatch	written_new	or_Orya-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	or_Orya-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	or-en-distance
1	Supplemental	LanguageMatch	written_new	or-en-oneway
1	Supplemental	LanguageMatch	written_new	orc-om-distance
1	Supplemental	LanguageMatch	written_new	orc-om-oneway
1	Supplemental	LanguageMatch	written_new	orn-ms-distance
1	Supplemental	LanguageMatch	written_new	orn-ms-oneway
1	Supplemental	LanguageMatch	written_new	ors-ms-distance
1	Supplemental	LanguageMatch	written_new	ors-ms-oneway
1	Supplemental	LanguageMatch	written_new	pa_Guru-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	pa_Guru-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	pa-en-distance
1	Supplemental	LanguageMatch	written_new	pa-en-oneway
1	Supplemental	LanguageMatch	written_new	pbt-ps-distance
1	Supplemental	LanguageMatch	written_new	pbt-ps-oneway
1	Supplemental	LanguageMatch	written_new	pcm-en-distance
1	Supplemental	LanguageMatch	written_new	pcm-en-oneway
1	Supplemental	LanguageMatch	written_new	pel-ms-distance
1	Supplemental	LanguageMatch	written_new	pel-ms-oneway
1	Supplemental	LanguageMatch	written_new	pga-ar-distance
1	Supplemental	LanguageMatch	written_new	pga-ar-oneway
1	Supplemental	LanguageMatch	written_new	pko-kln-distance
1	Supplemental	LanguageMatch	written_new	pko-kln-oneway
1	Supplemental	LanguageMatch	written_new	ps_Arab-en_Latn-distance
1	Supplemental	LanguageMatch	written_new	ps_Arab-en_Latn-oneway
1	Supplemental	LanguageMatch	written_new	ps-en-distance
1	Supplemental	LanguageMatch	written_new	ps-en-oneway
1	Supplemental	LanguageMatch	written_new	pse-ms-distance
1	Supplemental	LanguageMatch	written_new	pse-ms-oneway
1	Supplemental	LanguageMatch	written_new	pst-ps-distance
1	Supplemental	LanguageMatch	written_new	pst-ps-oneway
1	Supplemental	LanguageMatch	written_new	pt_*_*-pt_*_*-distance
1	Supplemental	LanguageMatch	written_new	pt_*_$!americas-pt_*_$!americas-distance
1	Supplemental	LanguageMatch	written_new	pt_*_$americas-pt_*_$americas-distance
1	Supplemental	LanguageMatch	written_new	qu-es-distance
1	Supplemental	LanguageMatch	written_new	qu-es-oneway
1	Supplemental	LanguageMatch	written_new	qub-qu-distance
1	Supplemental	LanguageMatch	written_new	qub-qu-oneway
1	Supplemental	LanguageMatch	written_new	qud-qu-distance
1	Supplemental	LanguageMatch	written_new	qud-qu-oneway
1	Supplemental	LanguageMatch	written_new	quf-qu-distance
1	Supplemental	LanguageMatch	written_new	quf-qu-oneway
1	Supplemental	LanguageMatch	written_new	qug-qu-distance
1	Supplemental	LanguageMatch	written_new	qug-qu-oneway
1	Supplemental	LanguageMatch	written_new	quh-qu-distance
1	Supplemental	LanguageMatch	written_new	quh-qu-oneway
1	Supplemental	LanguageMatch	written_new	quk-qu-distance
1	Supplemental	LanguageMatch	written_new	quk-qu-oneway
1	Supplemental	LanguageMatch	written_new	qul-qu-distance
1	Supplemental	LanguageMatch	written_new	qul-qu-oneway
1	Supplemental	LanguageMatch	written_new	qup-qu-distance
1	Supplemental	LanguageMatch	written_new	qup-qu-oneway
1	Supplemental	LanguageMatch	written_new	qur-qu-distance
1	Supplemental	LanguageMatch	written_new	qur-qu-oneway
1	Supplemental	LanguageMatch	written_new	qus-qu-distance
1	Supplemental	LanguageMatch	written_new	qus-qu-oneway
1	Supplemental	LanguageMatch	written_new	quw-qu-distance
1	Supplemental	LanguageMatch	written_new	quw-qu-oneway
1	Supplemental	LanguageMatch	written_new	qux-qu-distance
1	Supplemental	LanguageMatch	written_new	qux-qu-oneway
1	Supplemental	LanguageMatch	written_new	quy-qu-distance
1	Supplemental	LanguageMatch	written_new	quy-qu-oneway
1	Supplemental	LanguageMatch	written_new	qva-qu-distance
1	Supplemental	LanguageMatch	written_new	qva-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvc-qu-distance
1	Supplemental	LanguageMatch	written_new	qvc-qu-oneway
1	Supplemental	LanguageMatch	written_new	qve-qu-distance
1	Supplemental	LanguageMatch	written_new	qve-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvh-qu-distance
1	Supplemental	LanguageMatch	written_new	qvh-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvi-qu-distance
1	Supplemental	LanguageMatch	written_new	qvi-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvj-qu-distance
1	Supplemental	LanguageMatch	written_new	qvj-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvl-qu-distance
1	Supplemental	LanguageMatch	written_new	qvl-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvm-qu-distance
1	Supplemental	LanguageMatch	written_new	qvm-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvn-qu-distance
1	Supplemental	LanguageMatch	written_new	qvn-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvo-qu-distance
1	Supplemental	LanguageMatch	written_new	qvo-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvp-qu-distance
1	Supplemental	LanguageMatch	written_new	qvp-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvs-qu-distance
1	Supplemental	LanguageMatch	written_new	qvs-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvw-qu-distance
1	Supplemental	LanguageMatch	written_new	qvw-qu-oneway
1	Supplemental	LanguageMatch	written_new	qvz-qu-distance
1	Supplemental	LanguageMatch	written_new	qvz-qu-oneway
1	Supplemental	LanguageMatch	written_new	qwa-qu-distance
1	Supplemental	LanguageMatch	written_new	qwa-qu-oneway
1	Supplemental	LanguageMatch	written_new	qwc-qu-distance
1	Supplemental	LanguageMatch	written_new	qwc-qu-oneway
1	Supplemental	LanguageMatch	written_new	qwh-qu-distance
