# Count	Section	Page	Subhead	Code

106	Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-symbol-narrow
7	Locale Display Names	Keys	calendar	calendar-hebrew
7	Locale Display Names	Keys	calendar	calendar-japanese
7	Locale Display Names	Keys	calendar	calendar-persian
7	Locale Display Names	Keys	collation	collation
7	Locale Display Names	Keys	collation	collation-ducet
7	Locale Display Names	Keys	collation	collation-search
7	Locale Display Names	Keys	currency	currency
7	Locale Display Names	Keys	Currency Format	cf
7	Locale Display Names	Keys	numbers	numbers-arab
7	Locale Display Names	Keys	numbers	numbers-deva
7	Date & Time	Fields	Date Fields	era
7	Date & Time	Fields	Date Fields	quarter-short
7	Date & Time	Gregorian	Months - narrow - Standalone	Jan
7	Date & Time	Gregorian	Months - narrow - Standalone	Mar
7	Date & Time	Gregorian	Months - narrow - Standalone	May
7	Date & Time	Gregorian	Months - narrow - Standalone	Jul
7	Date & Time	Gregorian	Months - narrow - Standalone	Dec
7	Date & Time	Gregorian	Day Periods - wide - Standalone	am
7	Date & Time	Gregorian	Day Periods - wide - Standalone	pm
7	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-atTime
7	Date & Time	Generic	Formats - Intervals - Date Formats	Gy/G
7	Date & Time	Generic	Formats - Intervals - Date Formats	Gy/y
7	Timezones	North America	Cities and Regions	Costa_Rica
7	Timezones	North America	Cities and Regions	Dominica
7	Timezones	North America	Cities and Regions	Los_Angeles
7	Timezones	North America	Cities and Regions	Puerto_Rico
7	Timezones	South America	Cities and Regions	Easter
7	Timezones	Africa	Cities and Regions	Cape_Verde
7	Timezones	Africa	Cities and Regions	Khartoum
7	Timezones	Africa	Cities and Regions	Mauritius
7	Timezones	Europe	Europe_Central	generic-long
7	Timezones	Europe	Europe_Western	generic-long
7	Timezones	Europe	Cities and Regions	Azores
7	Timezones	Europe	Cities and Regions	Bucharest
7	Timezones	Europe	Cities and Regions	Isle_of_Man
7	Timezones	Europe	Cities and Regions	Luxembourg
7	Timezones	Europe	Cities and Regions	Prague
7	Timezones	Europe	Cities and Regions	Vatican
7	Timezones	Europe	Cities and Regions	Zaporozhye
7	Timezones	Russia	Cities and Regions	Sakhalin
7	Timezones	Western Asia	Cities and Regions	Baghdad
7	Timezones	Western Asia	Cities and Regions	Istanbul
7	Timezones	Western Asia	Cities and Regions	Muscat
7	Timezones	Western Asia	Cities and Regions	Qatar
7	Timezones	Western Asia	Cities and Regions	Tbilisi
7	Timezones	Western Asia	Cities and Regions	Yerevan
7	Timezones	Central Asia	Cities and Regions	Aqtobe
7	Timezones	Central Asia	Cities and Regions	Dushanbe
7	Timezones	Central Asia	Cities and Regions	Qostanay
7	Timezones	Eastern Asia	Cities and Regions	Macau
7	Timezones	Eastern Asia	Cities and Regions	Urumqi
7	Timezones	Southern Asia	Cities and Regions	Calcutta
7	Timezones	Southeast Asia	Cities and Regions	Brunei
7	Timezones	Southeast Asia	Cities and Regions	Phnom_Penh
7	Timezones	Southeast Asia	Cities and Regions	Saigon
7	Timezones	Australasia	Cities and Regions	Adelaide
7	Timezones	Australasia	Cities and Regions	Christmas
7	Timezones	Australasia	Cities and Regions	Cocos
7	Currencies	North America (C)	Caribbean: Cuba	CUC-name-other
7	Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-name-other
7	Currencies	Southern/Eastern Europe	Eastern Europe: Russia	RUB-name-other
7	Currencies	Southern Asia (C)	Southern Asia: India	INR-name-other
7	Currencies	Unknown Region (C)	Unknown Region: EUR	EUR-name
7	Units	Duration	quarter	long-displayName
7	Units	Duration	minute	long-other-nominative
7	Units	Length	earth-radius	long-displayName
7	Units	Length	furlong	long-other-nominative
7	Units	Volume	tablespoon	short-displayName
7	Units	Coordinates	west	long
7	Miscellaneous	Person Name Formats	PersonName Main Patterns for Order: givenFirst	short-referring-informal
7	Miscellaneous	Person Name Formats	PersonName Main Patterns for Order: surnameFirst	medium-addressing-informal
7	Miscellaneous	Person Name Formats	PersonName Monogram Patterns for Order: givenFirst	medium-informal
7	Miscellaneous	Person Name Formats	PersonName Monogram Patterns for Order: surnameFirst	short-formal
7	Miscellaneous	Person Name Formats	PersonName Monogram Patterns for Order: surnameFirst	short-informal
7	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hans
7	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hant
7	Locale Display Names	Scripts	Major Use	Arab
7	Date & Time	Fields	Date Fields	quarter-narrow
7	Date & Time	Fields	Relative Week	-1
7	Date & Time	Fields	Relative Week	0
7	Timezones	North America	Cities and Regions	Bahia_Banderas
7	Timezones	North America	Cities and Regions	Ciudad_Juarez
7	Timezones	North America	Cities and Regions	St_Johns
7	Timezones	Southeast Asia	Cities and Regions	Kuala_Lumpur
7	Currencies	Southern/Eastern Europe	Eastern Europe: Belarus	BYN-name-one
7	Units	Volume	megaliter	narrow-other-nominative
7	Units	Volume	deciliter	narrow-other-nominative
7	Units	Volume	centiliter	narrow-other-nominative
7	Units	Volume	pint-metric	narrow-other-nominative
7	Characters	People & Body	person-gesture	🧏‍♂ –keywords
7	Characters	People & Body	person-activity	🧍‍♂ –keywords
7	Characters	People & Body	person-role	🧑‍🍳 –keywords
7	Characters	People & Body	person-role	🧑‍💼 –keywords
7	Characters	People & Body	person-role	🧑‍🔬 –keywords
7	Characters	People & Body	person-role	🧑‍💻 –keywords
7	Characters	People & Body	person-role	🧑‍🚀 –keywords
7	Characters	People & Body	person-activity	🧑‍🦯 -name
7	Characters	People & Body	person-activity	🧑‍🦼 -name
7	Characters	Objects	clothing	🪮 –keywords
7	Date & Time	Gregorian	Months - abbreviated - Standalone	Oct
7	Units	Speed and Acceleration	beaufort	narrow-displayName
7	Characters	Animals & Nature	animal-bird	🪿 –keywords
7	Date & Time	Gregorian	Months - abbreviated - Standalone	Jun
7	Characters	People & Body	person-fantasy	🧑‍🎄 –keywords
7	Units	Length	astronomical-unit	narrow-one-nominative
7	Units	Length	astronomical-unit	narrow-other-nominative
7	Characters	People & Body	person-fantasy	🦸‍♀ –keywords
7	Characters	People & Body	person-fantasy	🦹‍♀ –keywords
7	Characters	Animals & Nature	plant-flower	🪷 –keywords
7	Miscellaneous	Displaying Lists	Narrow “and” List	end
7	Units	Speed and Acceleration	mile-per-hour	narrow-one-nominative
7	Special	Suppress	Hebrew	Formats - Standard - Date Formats-short
7	Date & Time	Gregorian	Months - abbreviated - Standalone	Dec
7	Characters	People & Body	person-role	👰‍♂ –keywords
7	Characters	Animals & Nature	animal-mammal	🐕‍🦺 –keywords
7	Locale Display Names	Languages (E-J)	F	French ► fr_CA
7	Locale Display Names	Languages (E-J)	F	French ► fr_CH
7	Miscellaneous	Displaying Lists	Narrow Unit List	start
7	Miscellaneous	Displaying Lists	Narrow Unit List	middle
7	Characters	Smileys & Emotion	heart	🩷 –keywords
7	Characters	Smileys & Emotion	heart	🩶 –keywords
6	Locale Display Names	Languages (E-J)	E	Embu ► ebu
6	Locale Display Names	Languages (E-J)	F	Fula ► ff
6	Locale Display Names	Languages (E-J)	I	Ibibio ► ibb
6	Locale Display Names	Languages (E-J)	J	Javanese ► jv
6	Locale Display Names	Languages (K-N)	K	Kinyarwanda ► rw
6	Locale Display Names	Languages (K-N)	L	Lingala ► ln
6	Locale Display Names	Languages (K-N)	L	Luba-Katanga ► lu
6	Locale Display Names	Languages (K-N)	L	Luyia ► luy
6	Locale Display Names	Languages (K-N)	M	Maithili ► mai
6	Locale Display Names	Languages (K-N)	M	Makhuwa-Meetto ► mgh
6	Locale Display Names	Languages (K-N)	M	Malagasy ► mg
6	Locale Display Names	Languages (K-N)	M	Maliseet-Passamaquoddy ► pqm
6	Locale Display Names	Languages (K-N)	M	Marshallese ► mh
6	Locale Display Names	Languages (K-N)	N	Ngomba ► jgo
6	Locale Display Names	Languages (K-N)	N	Nheengatu ► yrl
6	Locale Display Names	Languages (K-N)	N	No linguistic content ► zxx
6	Locale Display Names	Languages (K-N)	N	Northwestern Ojibwa ► ojb
6	Locale Display Names	Languages (O-S)	O	Occitan ► oc
6	Locale Display Names	Languages (O-S)	O	Odia ► or
6	Locale Display Names	Languages (O-S)	P	Papiamento ► pap
6	Locale Display Names	Languages (O-S)	R	Rundi ► rn
6	Locale Display Names	Languages (O-S)	S	Sango ► sg
6	Locale Display Names	Languages (O-S)	S	Shona ► sn
6	Locale Display Names	Languages (O-S)	S	Sinhala ► si
6	Locale Display Names	Languages (T-Z)	T	Tasawaq ► twq
6	Locale Display Names	Languages (T-Z)	T	Tatar ► tt
6	Date & Time	Gregorian	Months - abbreviated - Standalone	Feb
6	Date & Time	Gregorian	Day Periods - abbreviated - Standalone	evening1
6	Units	Mass and Weight	tonne	short-displayName
6	Units	Mass and Weight	tonne	short-one-nominative
6	Locale Display Names	Languages (A-D)	D	Dzongkha ► dz
6	Units	Compound Units	10p3	short
6	Miscellaneous	Person Name Formats	NameOrder for Locales	surnameFirst
6	Units	Duration	month	long-per
6	Units	Duration	hour	long-per
6	Units	Graphics	em	long-other-nominative
6	Units	Graphics	megapixel	narrow-displayName
6	Units	Graphics	megapixel	short-other-nominative
6	Units	Graphics	pixel-per-centimeter	short-displayName
6	Units	Graphics	pixel-per-centimeter	short-other-nominative
6	Units	Graphics	pixel-per-inch	short-displayName
6	Units	Graphics	pixel-per-inch	short-other-nominative
6	Units	Volume	dessert-spoon-imperial	narrow-one-nominative
6	Units	Volume	dessert-spoon-imperial	narrow-other-nominative
6	Units	Other Units	milligram-ofglucose-per-deciliter	narrow-other-nominative
6	Units	Other Units	mile-per-gallon	narrow-other-nominative
6	Units	Other Units	mile-per-gallon-imperial	narrow-displayName
6	Units	Duration	minute	short-per
6	Units	Length	foot	short-other-nominative
6	Units	Length	foot	narrow-one-nominative
6	Units	Length	inch	narrow-one-nominative
6	Units	Length	light-year	short-other-nominative
6	Units	Length	furlong	narrow-displayName
6	Units	Length	point	long-other-nominative
6	Units	Volume	gallon-imperial	short-per
6	Units	Volume	gallon-imperial	narrow-per
6	Units	Volume	gallon-imperial	narrow-other-nominative
6	Units	Volume	dessert-spoon	narrow-displayName
6	Units	Volume	dessert-spoon-imperial	short-displayName
6	Units	Volume	dessert-spoon-imperial	short-one-nominative
6	Units	Volume	jigger	long-displayName
6	Units	Volume	quart-imperial	long-displayName
6	Units	Other Units	karat	narrow-displayName
6	Locale Display Names	Languages (A-D)	A	Aragonese ► an
6	Locale Display Names	Languages (A-D)	A	Asturian ► ast
6	Locale Display Names	Languages (A-D)	A	Azerbaijani ► az-short
6	Locale Display Names	Languages (A-D)	B	Basaa ► bas
6	Locale Display Names	Languages (A-D)	B	Bashkir ► ba
6	Locale Display Names	Languages (A-D)	B	Bodo ► brx
6	Locale Display Names	Languages (A-D)	B	Bosnian ► bs
6	Locale Display Names	Languages (A-D)	C	Cantonese ► yue
6	Locale Display Names	Languages (A-D)	C	Carolina Algonquian ► crr
6	Locale Display Names	Languages (A-D)	C	Catalan ► ca
6	Locale Display Names	Languages (A-D)	C	Cayuga ► cay
6	Locale Display Names	Languages (A-D)	C	Chakma ► ccp
6	Locale Display Names	Languages (A-D)	C	Cherokee ► chr
6	Locale Display Names	Languages (A-D)	C	Cheyenne ► chy
6	Locale Display Names	Languages (A-D)	C	Chiga ► cgg
6	Locale Display Names	Languages (A-D)	C	Comorian ► swb
6	Locale Display Names	Languages (A-D)	C	Corsican ► co
6	Locale Display Names	Languages (A-D)	C	Croatian ► hr
6	Locale Display Names	Languages (A-D)	D	Danish ► da
6	Locale Display Names	Languages (A-D)	D	Dazaga ► dzg
6	Locale Display Names	Languages (E-J)	E	Ekajuk ► eka
6	Locale Display Names	Languages (E-J)	E	English ► en_GB-short
6	Locale Display Names	Languages (E-J)	E	Esperanto ► eo
6	Locale Display Names	Languages (E-J)	E	Estonian ► et
6	Locale Display Names	Languages (E-J)	F	Faroese ► fo
6	Locale Display Names	Languages (E-J)	F	Fijian ► fj
6	Locale Display Names	Languages (E-J)	F	Filipino ► fil
6	Locale Display Names	Languages (E-J)	H	Hausa ► ha
6	Locale Display Names	Languages (E-J)	H	Hindi ► hi
6	Locale Display Names	Languages (E-J)	I	Ingush ► inh
6	Locale Display Names	Languages (E-J)	I	Inuktitut ► iu
6	Locale Display Names	Languages (K-N)	K	Kachin ► kac
6	Locale Display Names	Languages (K-N)	K	Kaingang ► kgp
6	Locale Display Names	Languages (K-N)	K	Kalenjin ► kln
6	Locale Display Names	Languages (K-N)	K	Kalmyk ► xal
6	Locale Display Names	Languages (K-N)	K	Kashmiri ► ks
6	Locale Display Names	Languages (K-N)	K	Kazakh ► kk
6	Locale Display Names	Languages (K-N)	K	Kikuyu ► ki
6	Locale Display Names	Languages (K-N)	K	Koyra Chiini ► khq
6	Locale Display Names	Languages (K-N)	K	Koyraboro Senni ► ses
6	Locale Display Names	Languages (K-N)	K	Kumyk ► kum
6	Locale Display Names	Languages (K-N)	K	Kurukh ► kru
6	Locale Display Names	Languages (K-N)	L	Ladino ► lad
6	Locale Display Names	Languages (K-N)	L	Lillooet ► lil
6	Locale Display Names	Languages (K-N)	L	Limburgish ► li
6	Locale Display Names	Languages (K-N)	L	Lojban ► jbo
6	Locale Display Names	Languages (K-N)	M	Madurese ► mad
6	Locale Display Names	Languages (K-N)	M	Magahi ► mag
6	Locale Display Names	Languages (K-N)	M	Makasar ► mak
6	Locale Display Names	Languages (K-N)	M	Mapuche ► arn
6	Locale Display Names	Languages (K-N)	M	Mizo ► lus
6	Locale Display Names	Languages (K-N)	M	Moksha ► mdf
6	Locale Display Names	Languages (K-N)	M	Mossi ► mos
6	Locale Display Names	Languages (K-N)	N	N’Ko ► nqo
6	Locale Display Names	Languages (K-N)	N	Navajo ► nv
6	Locale Display Names	Languages (K-N)	N	Nepali ► ne
6	Locale Display Names	Languages (K-N)	N	Ngiemboon ► nnh
6	Locale Display Names	Languages (K-N)	N	Nias ► nia
6	Locale Display Names	Languages (K-N)	N	Nigerian Pidgin ► pcm
6	Locale Display Names	Languages (K-N)	N	North Ndebele ► nd
6	Locale Display Names	Languages (K-N)	N	Norwegian Bokmål ► nb
6	Locale Display Names	Languages (K-N)	N	Norwegian Nynorsk ► nn
6	Locale Display Names	Languages (K-N)	N	Nyanja ► ny
6	Locale Display Names	Languages (O-S)	O	Obolo ► ann
6	Locale Display Names	Languages (O-S)	O	Oji-Cree ► ojs
6	Locale Display Names	Languages (O-S)	P	Persian ► fa
6	Locale Display Names	Languages (O-S)	R	Rwa ► rwk
6	Locale Display Names	Languages (O-S)	S	Samburu ► saq
6	Locale Display Names	Languages (O-S)	S	Saraiki ► skr
6	Locale Display Names	Languages (O-S)	S	Slovak ► sk
6	Locale Display Names	Languages (O-S)	S	Soga ► xog
6	Locale Display Names	Languages (O-S)	S	Somali ► so
6	Locale Display Names	Languages (O-S)	S	Soninke ► snk
6	Locale Display Names	Languages (O-S)	S	Southern Haida ► hax
6	Locale Display Names	Languages (O-S)	S	Sranan Tongo ► srn
6	Locale Display Names	Languages (O-S)	S	Swahili ► sw
6	Locale Display Names	Languages (T-Z)	T	Tachelhit ► shi
6	Locale Display Names	Languages (T-Z)	T	Tagish ► tgx
6	Locale Display Names	Languages (T-Z)	T	Tibetan ► bo
6	Locale Display Names	Languages (T-Z)	T	Tigre ► tig
6	Locale Display Names	Languages (T-Z)	T	Timne ► tem
6	Locale Display Names	Languages (T-Z)	T	Torwali ► trw
6	Locale Display Names	Languages (T-Z)	T	Tuvinian ► tyv
6	Locale Display Names	Languages (T-Z)	U	Upper Sorbian ► hsb
6	Locale Display Names	Languages (T-Z)	U	Urdu ► ur
6	Locale Display Names	Languages (T-Z)	V	Venda ► ve
6	Locale Display Names	Languages (T-Z)	V	Venetian ► vec
6	Locale Display Names	Languages (T-Z)	V	Vunjo ► vun
6	Locale Display Names	Languages (T-Z)	W	Walloon ► wa
6	Locale Display Names	Languages (T-Z)	W	Western Canadian Inuktitut ► ikt
6	Locale Display Names	Languages (T-Z)	W	Western Frisian ► fy
6	Locale Display Names	Languages (T-Z)	Z	Zaza ► zza
6	Locale Display Names	Scripts	Major Use	Thaa
6	Locale Display Names	Scripts	Limited Use	Cakm
6	Locale Display Names	Scripts	Limited Use	Rohg
6	Locale Display Names	Scripts	Limited Use	Sund
6	Locale Display Names	Scripts	Limited Use	Tfng
6	Locale Display Names	Scripts	Limited Use	Vaii
6	Locale Display Names	Territories (North America)	Northern America	US-short
6	Locale Display Names	Territories (Africa)	Middle Africa	CD-variant
6	Locale Display Names	Keys	calendar	calendar-coptic
6	Locale Display Names	Keys	calendar	calendar-dangi
6	Locale Display Names	Keys	Currency Format	cf-account
6	Locale Display Names	Keys	Currency Format	cf-standard
6	Locale Display Names	Keys	Hour Cycle	hc
6	Locale Display Names	Keys	Hour Cycle	hc-h11
6	Locale Display Names	Keys	Hour Cycle	hc-h12
6	Locale Display Names	Keys	Hour Cycle	hc-h23
6	Locale Display Names	Keys	Hour Cycle	hc-h24
6	Locale Display Names	Keys	Line Break	lb
6	Locale Display Names	Keys	Line Break	lb-normal
6	Locale Display Names	Keys	Line Break	lb-strict
6	Locale Display Names	Keys	Measurement System	ms
6	Locale Display Names	Keys	Measurement System	ms-metric
6	Locale Display Names	Keys	Measurement System	ms-uksystem
6	Locale Display Names	Keys	Measurement System	ms-ussystem
6	Locale Display Names	Keys	numbers	numbers
6	Locale Display Names	Keys	numbers	numbers-arabext
6	Locale Display Names	Keys	numbers	numbers-cakm
6	Locale Display Names	Keys	numbers	numbers-fullwide
6	Locale Display Names	Keys	numbers	numbers-hans
6	Locale Display Names	Keys	numbers	numbers-hansfin
6	Locale Display Names	Keys	numbers	numbers-hant
6	Locale Display Names	Keys	numbers	numbers-hantfin
6	Locale Display Names	Keys	numbers	numbers-taml
6	Locale Display Names	Keys	numbers	numbers-telu
6	Date & Time	Fields	Date Fields	year-short
6	Date & Time	Fields	Date Fields	weekOfMonth-short
6	Date & Time	Fields	Relative Month Short	1
6	Date & Time	Fields	Relative Day	past-other
