#Locale	Prov.	Unconf.	Missing	Path*
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mas	30	0	0	Totals
				
mdf	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mdf	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mdf	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
mdf	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
mdf	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
mdf	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mdf	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mdf	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mdf	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mdf	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mdf	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mdf	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mdf	1	0	0	//ldml/delimiters/alternateQuotationEnd
mdf	1	0	0	//ldml/delimiters/alternateQuotationStart
mdf	1	0	0	//ldml/delimiters/quotationEnd
mdf	1	0	0	//ldml/delimiters/quotationStart
mdf	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mdf	0	0	1	//ldml/localeDisplayNames/languages/language[@type='*']
mdf	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mdf	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mdf	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mdf	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']
mdf	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
mdf	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
mdf	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mdf	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mdf	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mdf	61	0	2	Totals
				
mer	5	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mer	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mer	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mer	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mer	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mer	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mer	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mer	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mer	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mer	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mer	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mer	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mer	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mer	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
mer	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mer	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mer	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mer	31	0	0	Totals
				
mfe	7	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mfe	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mfe	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
mfe	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mfe	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mfe	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mfe	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mfe	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mfe	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mfe	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mfe	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mfe	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mfe	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mfe	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mfe	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
mfe	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
mfe	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mfe	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mfe	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mfe	35	0	0	Totals
				
mg	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mg	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mg	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mg	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mg	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mg	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mg	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mg	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mg	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mg	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
mg	17	0	0	Totals
				
mgh	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mgh	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mgh	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mgh	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mgh	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mgh	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mgh	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mgh	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mgh	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mgh	1	0	0	//ldml/delimiters/alternateQuotationEnd
mgh	1	0	0	//ldml/delimiters/alternateQuotationStart
mgh	1	0	0	//ldml/delimiters/quotationEnd
mgh	1	0	0	//ldml/delimiters/quotationStart
mgh	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mgh	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mgh	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mgh	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mgh	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
mgh	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
mgh	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mgh	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mgh	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mgh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mgh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mgh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mgh	31	0	0	Totals
				
mgo	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mgo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mgo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mgo	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
mgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mgo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mgo	17	0	0	Totals
				
mic	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mic	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mic	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
mic	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
mic	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
mic	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mic	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mic	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mic	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mic	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mic	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mic	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mic	1	0	0	//ldml/delimiters/alternateQuotationEnd
mic	1	0	0	//ldml/delimiters/alternateQuotationStart
mic	1	0	0	//ldml/delimiters/quotationEnd
mic	1	0	0	//ldml/delimiters/quotationStart
mic	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mic	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
mic	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mic	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mic	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mic	0	1	0	//ldml/localeDisplayNames/scripts/script[@type='*']
mic	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
mic	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
mic	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mic	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mic	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mic	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
mic	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
mic	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mic	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mic	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mic	62	1	0	Totals
				
mn_Mong	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mn_Mong	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mn_Mong	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
mn_Mong	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
mn_Mong	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
mn_Mong	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mn_Mong	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mn_Mong	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mn_Mong	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mn_Mong	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mn_Mong	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mn_Mong	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mn_Mong	1	0	0	//ldml/delimiters/alternateQuotationEnd
mn_Mong	1	0	0	//ldml/delimiters/alternateQuotationStart
mn_Mong	1	0	0	//ldml/delimiters/quotationEnd
mn_Mong	1	0	0	//ldml/delimiters/quotationStart
mn_Mong	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mn_Mong	3	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
mn_Mong	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
mn_Mong	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
mn_Mong	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
mn_Mong	3	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
mn_Mong	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
mn_Mong	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mn_Mong	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mn_Mong	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mn_Mong	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
mn_Mong	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
mn_Mong	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mn_Mong	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mn_Mong	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mn_Mong	64	0	0	Totals
				
mni_Mtei	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
mni_Mtei	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
mni_Mtei	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
mni_Mtei	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
mni_Mtei	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
mni_Mtei	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
mni_Mtei	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
mni_Mtei	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
mni_Mtei	1	0	0	//ldml/dates/timeZoneNames/hourFormat
mni_Mtei	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
mni_Mtei	1	0	0	//ldml/dates/timeZoneNames/regionFormat
mni_Mtei	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
mni_Mtei	1	0	0	//ldml/delimiters/alternateQuotationEnd
mni_Mtei	1	0	0	//ldml/delimiters/alternateQuotationStart
mni_Mtei	1	0	0	//ldml/delimiters/quotationEnd
mni_Mtei	1	0	0	//ldml/delimiters/quotationStart
mni_Mtei	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
mni_Mtei	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
mni_Mtei	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
mni_Mtei	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
mni_Mtei	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
mni_Mtei	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
mni_Mtei	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
mni_Mtei	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
mni_Mtei	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
mni_Mtei	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
mni_Mtei	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
mni_Mtei	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
mni_Mtei	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
mni_Mtei	60	0	0	Totals
				
moh	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
moh	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
moh	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
moh	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
moh	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
moh	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
moh	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
moh	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
moh	1	0	0	//ldml/dates/timeZoneNames/hourFormat
moh	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
moh	1	0	0	//ldml/dates/timeZoneNames/regionFormat
moh	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
moh	1	0	0	//ldml/delimiters/alternateQuotationEnd
moh	1	0	0	//ldml/delimiters/alternateQuotationStart
moh	1	0	0	//ldml/delimiters/quotationEnd
moh	1	0	0	//ldml/delimiters/quotationStart
moh	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
moh	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
moh	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
moh	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
moh	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
moh	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
moh	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
moh	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
moh	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
moh	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
moh	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
moh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
moh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
moh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
moh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
moh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
moh	63	0	0	Totals
				
ms_Arab	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
ms_Arab	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
ms_Arab	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
ms_Arab	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
ms_Arab	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
ms_Arab	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
ms_Arab	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
ms_Arab	0	0	1	//ldml/dates/timeZoneNames/regionFormat
ms_Arab	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
ms_Arab	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
ms_Arab	0	0	2	//ldml/localeDisplayNames/languages/language[@type='*']
ms_Arab	2	0	1	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
ms_Arab	0	0	2	//ldml/localeDisplayNames/scripts/script[@type='*']
