# Grammatical Features
#Locale	ID	Feature	Usage	Values
Finnish	fi	grammaticalCase	general	nominative, genitive, partitive, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, abessive, comitative
Finnish	fi	grammaticalCase	units	nominative, genitive, partitive, elative, illative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} päivä	<div class='cldr_example'><span class='cldr_substituted'>1</span> päivä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> päivä</div>
Plural	other	{0} päivää	<div class='cldr_example'><span class='cldr_substituted'>2</span> päivää</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> päivää</div>
Case (for measurement units)	nominative	{0} päivä	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuutti</span> päivä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivä</div>
Case (for measurement units)	genitive	{0} päivän	<div class='cldr_example'><span class='cldr_substituted'>2 kulmaminuutin</span> päivän</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivän</div>
Case (for measurement units)	partitive	{0} päivää	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuuttia</span> päivää</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivää</div>
Case (for measurement units)	elative	{0} päivästä	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuutista</span> päivästä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 kulmaminuutin</span> päivästä</div>
Case (for measurement units)	illative	{0} päivään	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuuttiin</span> päivään</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivään</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	illative	{0} pikseli tuumalla	1 pikseli tuumalla päivään	{0} pikseliä tuumalla	2 pikseliä tuumalla päivään
resolution	pixel-per-centimeter • ( = 1 dpcm)	nominative	{0} pikseli / senttimetri	1 pikseli / senttimetri päivä	{0} pikseliä / senttimetri	2 pikseliä / senttimetri päivä
resolution	pixel-per-centimeter • ( = 1 dpcm)	genitive	{0} pikselin / senttimetri	1 pikselin / senttimetri päivän	{0} pikselin / senttimetri	2 pikselin / senttimetri päivän
resolution	pixel-per-centimeter • ( = 1 dpcm)	partitive	{0} pikseliä / senttimetri	1 pikseliä / senttimetri päivää	{0} pikseliä / senttimetri	2 pikseliä / senttimetri päivää
resolution	pixel-per-centimeter • ( = 1 dpcm)	elative	{0} pikselistä / senttimetri	1 pikselistä / senttimetri päivästä	{0} pikselistä / senttimetri	2 pikselistä / senttimetri päivästä
resolution	pixel-per-centimeter • ( = 1 dpcm)	illative	{0} pikseliin / senttimetri	1 pikseliin / senttimetri päivään	{0} pikseliin / senttimetri	2 pikseliin / senttimetri päivään
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	nominative	{0} kilometri tunnissa	1 kilometri tunnissa päivä	{0} kilometriä tunnissa	2 kilometriä tunnissa päivä
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	genitive	{0} kilometrin tunnissa	1 kilometrin tunnissa päivän	{0} kilometrin tunnissa	2 kilometrin tunnissa päivän
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	partitive	{0} kilometriä tunnissa	1 kilometriä tunnissa päivää	{0} kilometriä tunnissa	2 kilometriä tunnissa päivää
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	elative	{0} kilometristä tunnissa	1 kilometristä tunnissa päivästä	{0} kilometristä tunnissa	2 kilometristä tunnissa päivästä
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	illative	{0} kilometriin tunnissa	1 kilometriin tunnissa päivään	{0} kilometriin tunnissa	2 kilometriin tunnissa päivään
speed	mile-per-hour • ( = 0.44704 m/s)	nominative	{0} maili tunnissa	1 maili tunnissa päivä	{0} mailia tunnissa	2 mailia tunnissa päivä
speed	mile-per-hour • ( = 0.44704 m/s)	genitive	{0} maili tunnissa	1 maili tunnissa päivän	{0} mailia tunnissa	2 mailia tunnissa päivän
speed	mile-per-hour • ( = 0.44704 m/s)	partitive	{0} maili tunnissa	1 maili tunnissa päivää	{0} mailia tunnissa	2 mailia tunnissa päivää
speed	mile-per-hour • ( = 0.44704 m/s)	elative	{0} maili tunnissa	1 maili tunnissa päivästä	{0} mailia tunnissa	2 mailia tunnissa päivästä
speed	mile-per-hour • ( = 0.44704 m/s)	illative	{0} maili tunnissa	1 maili tunnissa päivään	{0} mailia tunnissa	2 mailia tunnissa päivään
speed	meters per second	nominative	{0} metri sekunnissa	1 metri sekunnissa päivä	{0} metriä sekunnissa	2 metriä sekunnissa päivä
speed	meters per second	genitive	{0} metrin sekunnissa	1 metrin sekunnissa päivän	{0} metrin sekunnissa	2 metrin sekunnissa päivän
speed	meters per second	partitive	{0} metriä sekunnissa	1 metriä sekunnissa päivää	{0} metriä sekunnissa	2 metriä sekunnissa päivää
speed	meters per second	elative	{0} metristä sekunnissa	1 metristä sekunnissa päivästä	{0} metristä sekunnissa	2 metristä sekunnissa päivästä
speed	meters per second	illative	{0} metriin sekunnissa	1 metriin sekunnissa päivään	{0} metriin sekunnissa	2 metriin sekunnissa päivään
speed	light-speed • ( = 299792458 m/s)	nominative	{0} light	1 light päivä	{0} light	2 light päivä
speed	light-speed • ( = 299792458 m/s)	genitive	{0} light	1 light päivän	{0} light	2 light päivän
speed	light-speed • ( = 299792458 m/s)	partitive	{0} light	1 light päivää	{0} light	2 light päivää
speed	light-speed • ( = 299792458 m/s)	elative	{0} light	1 light päivästä	{0} light	2 light päivästä
speed	light-speed • ( = 299792458 m/s)	illative	{0} light	1 light päivään	{0} light	2 light päivään
substance-amount	items	nominative	{0} kohde	1 kohde päivä	{0} kohdetta	2 kohdetta päivä
substance-amount	items	genitive	{0} kohteen	1 kohteen päivän	{0} kohteen	2 kohteen päivän
substance-amount	items	partitive	{0} kohdetta	1 kohdetta päivää	{0} kohdetta	2 kohdetta päivää
substance-amount	items	elative	{0} kohteesta	1 kohteesta päivästä	{0} kohteesta	2 kohteesta päivästä
substance-amount	items	illative	{0} kohteeseen	1 kohteeseen päivään	{0} kohteeseen	2 kohteeseen päivään
substance-amount	mole • ( = 602214076000000000000000 items)	nominative	{0} mooli	1 mooli päivä	{0} moolia	2 moolia päivä
substance-amount	mole • ( = 602214076000000000000000 items)	genitive	{0} moolin	1 moolin päivän	{0} moolin	2 moolin päivän
substance-amount	mole • ( = 602214076000000000000000 items)	partitive	{0} moolia	1 moolia päivää	{0} moolia	2 moolia päivää
substance-amount	mole • ( = 602214076000000000000000 items)	elative	{0} moolista	1 moolista päivästä	{0} moolista	2 moolista päivästä
substance-amount	mole • ( = 602214076000000000000000 items)	illative	{0} mooliin	1 mooliin päivään	{0} mooliin	2 mooliin päivään
temperature	degrees temperature	nominative	{0} aste	1 aste päivä	{0} astetta	2 astetta päivä
temperature	degrees temperature	genitive	{0} asteen	1 asteen päivän	{0} asteen	2 asteen päivän
temperature	degrees temperature	partitive	{0} astetta	1 astetta päivää	{0} astetta	2 astetta päivää
temperature	degrees temperature	elative	{0} asteesta	1 asteesta päivästä	{0} asteesta	2 asteesta päivästä
temperature	degrees temperature	illative	{0} asteeseen	1 asteeseen päivään	{0} asteeseen	2 asteeseen päivään
temperature	fahrenheit • ( = 0.˙5 K)	nominative	{0} fahrenheitaste	1 fahrenheitaste päivä	{0} fahrenheitastetta	2 fahrenheitastetta päivä
temperature	fahrenheit • ( = 0.˙5 K)	genitive	{0} fahrenheitaste	1 fahrenheitaste päivän	{0} fahrenheitastetta	2 fahrenheitastetta päivän
temperature	fahrenheit • ( = 0.˙5 K)	partitive	{0} fahrenheitaste	1 fahrenheitaste päivää	{0} fahrenheitastetta	2 fahrenheitastetta päivää
temperature	fahrenheit • ( = 0.˙5 K)	elative	{0} fahrenheitaste	1 fahrenheitaste päivästä	{0} fahrenheitastetta	2 fahrenheitastetta päivästä
temperature	fahrenheit • ( = 0.˙5 K)	illative	{0} fahrenheitaste	1 fahrenheitaste päivään	{0} fahrenheitastetta	2 fahrenheitastetta päivään
temperature	celsius • ( = 1 K)	nominative	{0} celsiusaste	1 celsiusaste päivä	{0} celsiusastetta	2 celsiusastetta päivä
temperature	celsius • ( = 1 K)	genitive	{0} celsiusasteen	1 celsiusasteen päivän	{0} celsiusasteen	2 celsiusasteen päivän
temperature	celsius • ( = 1 K)	partitive	{0} celsiusastetta	1 celsiusastetta päivää	{0} celsiusastetta	2 celsiusastetta päivää
temperature	celsius • ( = 1 K)	elative	{0} celsiusasteesta	1 celsiusasteesta päivästä	{0} celsiusasteesta	2 celsiusasteesta päivästä
temperature	celsius • ( = 1 K)	illative	{0} celsiusasteeseen	1 celsiusasteeseen päivään	{0} celsiusasteeseen	2 celsiusasteeseen päivään
temperature	kelvins	nominative	{0} kelvin	1 kelvin päivä	{0} kelviniä	2 kelviniä päivä
temperature	kelvins	genitive	{0} kelvinin	1 kelvinin päivän	{0} kelvinin	2 kelvinin päivän
temperature	kelvins	partitive	{0} kelviniä	1 kelviniä päivää	{0} kelviniä	2 kelviniä päivää
temperature	kelvins	elative	{0} kelvinistä	1 kelvinistä päivästä	{0} kelvinistä	2 kelvinistä päivästä
temperature	kelvins	illative	{0} kelviniin	1 kelviniin päivään	{0} kelviniin	2 kelviniin päivään
typewidth	typographic ems	nominative	{0} em-väli	1 em-väli päivä	{0} em-väliä	2 em-väliä päivä
typewidth	typographic ems	genitive	{0} em-välin	1 em-välin päivän	{0} em-välin	2 em-välin päivän
typewidth	typographic ems	partitive	{0} em-väliä	1 em-väliä päivää	{0} em-väliä	2 em-väliä päivää
typewidth	typographic ems	elative	{0} em-välistä	1 em-välistä päivästä	{0} em-välistä	2 em-välistä päivästä
typewidth	typographic ems	illative	{0} em-väliin	1 em-väliin päivään	{0} em-väliin	2 em-väliin päivään
voltage	volts	nominative	{0} voltti	1 voltti päivä	{0} volttia	2 volttia päivä
voltage	volts	genitive	{0} voltin	1 voltin päivän	{0} voltin	2 voltin päivän
voltage	volts	partitive	{0} volttia	1 volttia päivää	{0} volttia	2 volttia päivää
voltage	volts	elative	{0} voltista	1 voltista päivästä	{0} voltista	2 voltista päivästä
voltage	volts	illative	{0} volttiin	1 volttiin päivään	{0} volttiin	2 volttiin päivään
volume	drop • ( = 0.0513429332682291˙6 mL)	nominative	{0} tippa	1 tippa päivä	{0} tippaa	2 tippaa päivä
volume	drop • ( = 0.0513429332682291˙6 mL)	genitive	{0} tippa	1 tippa päivän	{0} tippaa	2 tippaa päivän
volume	drop • ( = 0.0513429332682291˙6 mL)	partitive	{0} tippa	1 tippa päivää	{0} tippaa	2 tippaa päivää
volume	drop • ( = 0.0513429332682291˙6 mL)	elative	{0} tippa	1 tippa päivästä	{0} tippaa	2 tippaa päivästä
volume	drop • ( = 0.0513429332682291˙6 mL)	illative	{0} tippa	1 tippa päivään	{0} tippaa	2 tippaa päivään
volume	pinch • ( = 0.23104319970703125 mL)	nominative	{0} ripaus	1 ripaus päivä	{0} ripausta	2 ripausta päivä
volume	pinch • ( = 0.23104319970703125 mL)	genitive	{0} ripaus	1 ripaus päivän	{0} ripausta	2 ripausta päivän
volume	pinch • ( = 0.23104319970703125 mL)	partitive	{0} ripaus	1 ripaus päivää	{0} ripausta	2 ripausta päivää
volume	pinch • ( = 0.23104319970703125 mL)	elative	{0} ripaus	1 ripaus päivästä	{0} ripausta	2 ripausta päivästä
volume	pinch • ( = 0.23104319970703125 mL)	illative	{0} ripaus	1 ripaus päivään	{0} ripausta	2 ripausta päivään
volume	cubic-centimeter • ( = 1 mL)	nominative	{0} kuutiosenttimetri	1 kuutiosenttimetri päivä	{0} kuutiosenttimetriä	2 kuutiosenttimetriä päivä
volume	cubic-centimeter • ( = 1 mL)	genitive	{0} kuutiosenttimetrin	1 kuutiosenttimetrin päivän	{0} kuutiosenttimetrin	2 kuutiosenttimetrin päivän
volume	cubic-centimeter • ( = 1 mL)	partitive	{0} kuutiosenttimetriä	1 kuutiosenttimetriä päivää	{0} kuutiosenttimetriä	2 kuutiosenttimetriä päivää
volume	cubic-centimeter • ( = 1 mL)	elative	{0} kuutiosenttimetristä	1 kuutiosenttimetristä päivästä	{0} kuutiosenttimetristä	2 kuutiosenttimetristä päivästä
volume	cubic-centimeter • ( = 1 mL)	illative	{0} kuutiosenttimetriin	1 kuutiosenttimetriin päivään	{0} kuutiosenttimetriin	2 kuutiosenttimetriin päivään
volume	milliliters	nominative	{0} millilitra	1 millilitra päivä	{0} millilitraa	2 millilitraa päivä
volume	milliliters	genitive	{0} millilitran	1 millilitran päivän	{0} millilitran	2 millilitran päivän
volume	milliliters	partitive	{0} millilitraa	1 millilitraa päivää	{0} millilitraa	2 millilitraa päivää
volume	milliliters	elative	{0} millilitrasta	1 millilitrasta päivästä	{0} millilitrasta	2 millilitrasta päivästä
volume	milliliters	illative	{0} millilitraan	1 millilitraan päivään	{0} millilitraan	2 millilitraan päivään
volume	dessert-spoon • ( = 1.84834559765625 mL)	nominative	{0} jälkiruokalusikka	1 jälkiruokalusikka päivä	{0} jälkiruokalusikkaa	2 jälkiruokalusikkaa päivä
volume	dessert-spoon • ( = 1.84834559765625 mL)	genitive	{0} jälkiruokalusikka	1 jälkiruokalusikka päivän	{0} jälkiruokalusikkaa	2 jälkiruokalusikkaa päivän
volume	dessert-spoon • ( = 1.84834559765625 mL)	partitive	{0} jälkiruokalusikka	1 jälkiruokalusikka päivää	{0} jälkiruokalusikkaa	2 jälkiruokalusikkaa päivää
volume	dessert-spoon • ( = 1.84834559765625 mL)	elative	{0} jälkiruokalusikka	1 jälkiruokalusikka päivästä	{0} jälkiruokalusikkaa	2 jälkiruokalusikkaa päivästä
volume	dessert-spoon • ( = 1.84834559765625 mL)	illative	{0} jälkiruokalusikka	1 jälkiruokalusikka päivään	{0} jälkiruokalusikkaa	2 jälkiruokalusikkaa päivään
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	nominative	{0} br. jälkiruokalusikka	1 br. jälkiruokalusikka päivä	{0} br. jälkiruokalusikkaa	2 br. jälkiruokalusikkaa päivä
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	genitive	{0} br. jälkiruokalusikka	1 br. jälkiruokalusikka päivän	{0} br. jälkiruokalusikkaa	2 br. jälkiruokalusikkaa päivän
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	partitive	{0} br. jälkiruokalusikka	1 br. jälkiruokalusikka päivää	{0} br. jälkiruokalusikkaa	2 br. jälkiruokalusikkaa päivää
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	elative	{0} br. jälkiruokalusikka	1 br. jälkiruokalusikka päivästä	{0} br. jälkiruokalusikkaa	2 br. jälkiruokalusikkaa päivästä
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	illative	{0} br. jälkiruokalusikka	1 br. jälkiruokalusikka päivään	{0} br. jälkiruokalusikkaa	2 br. jälkiruokalusikkaa päivään
volume	dram • ( = 3.6966911953125 mL)	nominative	{0} dram	1 dram päivä	{0} dramia	2 dramia päivä
volume	dram • ( = 3.6966911953125 mL)	genitive	{0} dram	1 dram päivän	{0} dramia	2 dramia päivän
volume	dram • ( = 3.6966911953125 mL)	partitive	{0} dram	1 dram päivää	{0} dramia	2 dramia päivää
volume	dram • ( = 3.6966911953125 mL)	elative	{0} dram	1 dram päivästä	{0} dramia	2 dramia päivästä
volume	dram • ( = 3.6966911953125 mL)	illative	{0} dram	1 dram päivään	{0} dramia	2 dramia päivään
volume	teaspoon • ( = 4.92892159375 mL)	nominative	{0} teelusikka	1 teelusikka päivä	{0} teelusikkaa	2 teelusikkaa päivä
volume	teaspoon • ( = 4.92892159375 mL)	genitive	{0} teelusikka	1 teelusikka päivän	{0} teelusikkaa	2 teelusikkaa päivän
volume	teaspoon • ( = 4.92892159375 mL)	partitive	{0} teelusikka	1 teelusikka päivää	{0} teelusikkaa	2 teelusikkaa päivää
volume	teaspoon • ( = 4.92892159375 mL)	elative	{0} teelusikka	1 teelusikka päivästä	{0} teelusikkaa	2 teelusikkaa päivästä
volume	teaspoon • ( = 4.92892159375 mL)	illative	{0} teelusikka	1 teelusikka päivään	{0} teelusikkaa	2 teelusikkaa päivään
volume	centiliters	nominative	{0} senttilitra	1 senttilitra päivä	{0} senttilitraa	2 senttilitraa päivä
volume	centiliters	genitive	{0} senttilitran	1 senttilitran päivän	{0} senttilitran	2 senttilitran päivän
volume	centiliters	partitive	{0} senttilitraa	1 senttilitraa päivää	{0} senttilitraa	2 senttilitraa päivää
volume	centiliters	elative	{0} senttilitrasta	1 senttilitrasta päivästä	{0} senttilitrasta	2 senttilitrasta päivästä
volume	centiliters	illative	{0} senttilitraan	1 senttilitraan päivään	{0} senttilitraan	2 senttilitraan päivään
volume	tablespoon • ( = 1.478676478125 cL)	nominative	{0} ruokalusikka	1 ruokalusikka päivä	{0} ruokalusikkaa	2 ruokalusikkaa päivä
volume	tablespoon • ( = 1.478676478125 cL)	genitive	{0} ruokalusikka	1 ruokalusikka päivän	{0} ruokalusikkaa	2 ruokalusikkaa päivän
volume	tablespoon • ( = 1.478676478125 cL)	partitive	{0} ruokalusikka	1 ruokalusikka päivää	{0} ruokalusikkaa	2 ruokalusikkaa päivää
volume	tablespoon • ( = 1.478676478125 cL)	elative	{0} ruokalusikka	1 ruokalusikka päivästä	{0} ruokalusikkaa	2 ruokalusikkaa päivästä
volume	tablespoon • ( = 1.478676478125 cL)	illative	{0} ruokalusikka	1 ruokalusikka päivään	{0} ruokalusikkaa	2 ruokalusikkaa päivään
volume	cubic-inch • ( = 1.6387064 cL)	nominative	{0} kuutiotuuma	1 kuutiotuuma päivä	{0} kuutiotuumaa	2 kuutiotuumaa päivä
volume	cubic-inch • ( = 1.6387064 cL)	genitive	{0} kuutiotuuma	1 kuutiotuuma päivän	{0} kuutiotuumaa	2 kuutiotuumaa päivän
volume	cubic-inch • ( = 1.6387064 cL)	partitive	{0} kuutiotuuma	1 kuutiotuuma päivää	{0} kuutiotuumaa	2 kuutiotuumaa päivää
volume	cubic-inch • ( = 1.6387064 cL)	elative	{0} kuutiotuuma	1 kuutiotuuma päivästä	{0} kuutiotuumaa	2 kuutiotuumaa päivästä
volume	cubic-inch • ( = 1.6387064 cL)	illative	{0} kuutiotuuma	1 kuutiotuuma päivään	{0} kuutiotuumaa	2 kuutiotuumaa päivään
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	nominative	{0} br. nesteunssi	1 br. nesteunssi päivä	{0} br. nesteunssia	2 br. nesteunssia päivä
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	genitive	{0} br. nesteunssi	1 br. nesteunssi päivän	{0} br. nesteunssia	2 br. nesteunssia päivän
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	partitive	{0} br. nesteunssi	1 br. nesteunssi päivää	{0} br. nesteunssia	2 br. nesteunssia päivää
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	elative	{0} br. nesteunssi	1 br. nesteunssi päivästä	{0} br. nesteunssia	2 br. nesteunssia päivästä
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	illative	{0} br. nesteunssi	1 br. nesteunssi päivään	{0} br. nesteunssia	2 br. nesteunssia päivään
volume	fluid-ounce • ( = 2.95735295625 cL)	nominative	{0} nesteunssi	1 nesteunssi päivä	{0} nesteunssia	2 nesteunssia päivä
volume	fluid-ounce • ( = 2.95735295625 cL)	genitive	{0} nesteunssi	1 nesteunssi päivän	{0} nesteunssia	2 nesteunssia päivän
volume	fluid-ounce • ( = 2.95735295625 cL)	partitive	{0} nesteunssi	1 nesteunssi päivää	{0} nesteunssia	2 nesteunssia päivää
volume	fluid-ounce • ( = 2.95735295625 cL)	elative	{0} nesteunssi	1 nesteunssi päivästä	{0} nesteunssia	2 nesteunssia päivästä
volume	fluid-ounce • ( = 2.95735295625 cL)	illative	{0} nesteunssi	1 nesteunssi päivään	{0} nesteunssia	2 nesteunssia päivään
volume	jigger • ( = 4.436029434375 cL)	nominative	{0} jigger	1 jigger päivä	{0} jiggeriä	2 jiggeriä päivä
volume	jigger • ( = 4.436029434375 cL)	genitive	{0} jigger	1 jigger päivän	{0} jiggeriä	2 jiggeriä päivän
volume	jigger • ( = 4.436029434375 cL)	partitive	{0} jigger	1 jigger päivää	{0} jiggeriä	2 jiggeriä päivää
volume	jigger • ( = 4.436029434375 cL)	elative	{0} jigger	1 jigger päivästä	{0} jiggeriä	2 jiggeriä päivästä
volume	jigger • ( = 4.436029434375 cL)	illative	{0} jigger	1 jigger päivään	{0} jiggeriä	2 jiggeriä päivään
volume	deciliter • ( = 10 cL)	nominative	{0} desilitra	1 desilitra päivä	{0} desilitraa	2 desilitraa päivä
volume	deciliter • ( = 10 cL)	genitive	{0} desilitran	1 desilitran päivän	{0} desilitran	2 desilitran päivän
volume	deciliter • ( = 10 cL)	partitive	{0} desilitraa	1 desilitraa päivää	{0} desilitraa	2 desilitraa päivää
volume	deciliter • ( = 10 cL)	elative	{0} desilitrasta	1 desilitrasta päivästä	{0} desilitrasta	2 desilitrasta päivästä
volume	deciliter • ( = 10 cL)	illative	{0} desilitraan	1 desilitraan päivään	{0} desilitraan	2 desilitraan päivään
volume	cup • ( = 23.65882365 cL)	nominative	{0} kuppi	1 kuppi päivä	{0} kuppia	2 kuppia päivä
volume	cup • ( = 23.65882365 cL)	genitive	{0} kuppi	1 kuppi päivän	{0} kuppia	2 kuppia päivän
volume	cup • ( = 23.65882365 cL)	partitive	{0} kuppi	1 kuppi päivää	{0} kuppia	2 kuppia päivää
volume	cup • ( = 23.65882365 cL)	elative	{0} kuppi	1 kuppi päivästä	{0} kuppia	2 kuppia päivästä
volume	cup • ( = 23.65882365 cL)	illative	{0} kuppi	1 kuppi päivään	{0} kuppia	2 kuppia päivään
volume	cup-metric • ( = 25 cL)	nominative	{0} teekuppi	1 teekuppi päivä	{0} teekuppia	2 teekuppia päivä
volume	cup-metric • ( = 25 cL)	genitive	{0} teekupin	1 teekupin päivän	{0} teekupin	2 teekupin päivän
volume	cup-metric • ( = 25 cL)	partitive	{0} teekuppia	1 teekuppia päivää	{0} teekuppia	2 teekuppia päivää
volume	cup-metric • ( = 25 cL)	elative	{0} teekupista	1 teekupista päivästä	{0} teekupista	2 teekupista päivästä
volume	cup-metric • ( = 25 cL)	illative	{0} teekuppiin	1 teekuppiin päivään	{0} teekuppiin	2 teekuppiin päivään
volume	pint • ( = 47.3176473 cL)	nominative	{0} pint	1 pint päivä	{0} pinttiä	2 pinttiä päivä
volume	pint • ( = 47.3176473 cL)	genitive	{0} pint	1 pint päivän	{0} pinttiä	2 pinttiä päivän
volume	pint • ( = 47.3176473 cL)	partitive	{0} pint	1 pint päivää	{0} pinttiä	2 pinttiä päivää
volume	pint • ( = 47.3176473 cL)	elative	{0} pint	1 pint päivästä	{0} pinttiä	2 pinttiä päivästä
volume	pint • ( = 47.3176473 cL)	illative	{0} pint	1 pint päivään	{0} pinttiä	2 pinttiä päivään
volume	pint-metric • ( = 50 cL)	nominative	{0} tuoppi	1 tuoppi päivä	{0} tuoppia	2 tuoppia päivä
volume	pint-metric • ( = 50 cL)	genitive	{0} tuopin	1 tuopin päivän	{0} tuopin	2 tuopin päivän
volume	pint-metric • ( = 50 cL)	partitive	{0} tuoppia	1 tuoppia päivää	{0} tuoppia	2 tuoppia päivää
volume	pint-metric • ( = 50 cL)	elative	{0} tuopista	1 tuopista päivästä	{0} tuopista	2 tuopista päivästä
volume	pint-metric • ( = 50 cL)	illative	{0} tuoppiin	1 tuoppiin päivään	{0} tuoppiin	2 tuoppiin päivään
volume	quart • ( = 0.946352946 L)	nominative	{0} neljännesgallona	1 neljännesgallona päivä	{0} neljännesgallonaa	2 neljännesgallonaa päivä
volume	quart • ( = 0.946352946 L)	genitive	{0} neljännesgallona	1 neljännesgallona päivän	{0} neljännesgallonaa	2 neljännesgallonaa päivän
volume	quart • ( = 0.946352946 L)	partitive	{0} neljännesgallona	1 neljännesgallona päivää	{0} neljännesgallonaa	2 neljännesgallonaa päivää
volume	quart • ( = 0.946352946 L)	elative	{0} neljännesgallona	1 neljännesgallona päivästä	{0} neljännesgallonaa	2 neljännesgallonaa päivästä
volume	quart • ( = 0.946352946 L)	illative	{0} neljännesgallona	1 neljännesgallona päivään	{0} neljännesgallonaa	2 neljännesgallonaa päivään
volume	liters	nominative	{0} litra	1 litra päivä	{0} litraa	2 litraa päivä
volume	liters	genitive	{0} litran	1 litran päivän	{0} litran	2 litran päivän
volume	liters	partitive	{0} litraa	1 litraa päivää	{0} litraa	2 litraa päivää
volume	liters	elative	{0} litrasta	1 litrasta päivästä	{0} litrasta	2 litrasta päivästä
volume	liters	illative	{0} litraan	1 litraan päivään	{0} litraan	2 litraan päivään
volume	quart-imperial • ( = 1.1365225 L)	nominative	{0} br. neljännesgallona	1 br. neljännesgallona päivä	{0} br. neljännesgallonaa	2 br. neljännesgallonaa päivä
volume	quart-imperial • ( = 1.1365225 L)	genitive	{0} br. neljännesgallona	1 br. neljännesgallona päivän	{0} br. neljännesgallonaa	2 br. neljännesgallonaa päivän
volume	quart-imperial • ( = 1.1365225 L)	partitive	{0} br. neljännesgallona	1 br. neljännesgallona päivää	{0} br. neljännesgallonaa	2 br. neljännesgallonaa päivää
volume	quart-imperial • ( = 1.1365225 L)	elative	{0} br. neljännesgallona	1 br. neljännesgallona päivästä	{0} br. neljännesgallonaa	2 br. neljännesgallonaa päivästä
volume	quart-imperial • ( = 1.1365225 L)	illative	{0} br. neljännesgallona	1 br. neljännesgallona päivään	{0} br. neljännesgallonaa	2 br. neljännesgallonaa päivään
volume	gallon • ( = 3.785411784 L)	nominative	{0} am. gallona	1 am. gallona päivä	{0} am. gallonaa	2 am. gallonaa päivä
volume	gallon • ( = 3.785411784 L)	genitive	{0} am. gallona	1 am. gallona päivän	{0} am. gallonaa	2 am. gallonaa päivän
volume	gallon • ( = 3.785411784 L)	partitive	{0} am. gallona	1 am. gallona päivää	{0} am. gallonaa	2 am. gallonaa päivää
volume	gallon • ( = 3.785411784 L)	elative	{0} am. gallona	1 am. gallona päivästä	{0} am. gallonaa	2 am. gallonaa päivästä
volume	gallon • ( = 3.785411784 L)	illative	{0} am. gallona	1 am. gallona päivään	{0} am. gallonaa	2 am. gallonaa päivään
volume	gallon-imperial • ( = 4.54609 L)	nominative	{0} br. gallona	1 br. gallona päivä	{0} br. gallonaa	2 br. gallonaa päivä
volume	gallon-imperial • ( = 4.54609 L)	genitive	{0} br. gallona	1 br. gallona päivän	{0} br. gallonaa	2 br. gallonaa päivän
volume	gallon-imperial • ( = 4.54609 L)	partitive	{0} br. gallona	1 br. gallona päivää	{0} br. gallonaa	2 br. gallonaa päivää
volume	gallon-imperial • ( = 4.54609 L)	elative	{0} br. gallona	1 br. gallona päivästä	{0} br. gallonaa	2 br. gallonaa päivästä
volume	gallon-imperial • ( = 4.54609 L)	illative	{0} br. gallona	1 br. gallona päivään	{0} br. gallonaa	2 br. gallonaa päivään
volume	cubic-foot • ( = 28.316846592 L)	nominative	{0} kuutiojalka	1 kuutiojalka päivä	{0} kuutiojalkaa	2 kuutiojalkaa päivä
volume	cubic-foot • ( = 28.316846592 L)	genitive	{0} kuutiojalka	1 kuutiojalka päivän	{0} kuutiojalkaa	2 kuutiojalkaa päivän
volume	cubic-foot • ( = 28.316846592 L)	partitive	{0} kuutiojalka	1 kuutiojalka päivää	{0} kuutiojalkaa	2 kuutiojalkaa päivää
