# Grammatical Features
#Locale	ID	Feature	Usage	Values
Hungarian	hu	grammaticalCase	general	nominative, accusative, dative, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, causal, delative, sublative, superessive, terminative
Hungarian	hu	grammaticalCase	units	nominative, accusative, instrumental, translative, terminative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	A kosár tartalma: {0} X. Megveszi?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi?</div>
Plural	other	A kosár tartalma: {0} X. Megveszi őket?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi őket?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi őket?</div>
Case (for measurement units)	nominative	{0} év	<div class='cldr_example'><span class='cldr_substituted'>1 nap</span> év</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 napot</span> év</div>
Case (for measurement units)	accusative	{0} évet	<div class='cldr_example'><span class='cldr_substituted'>1 napot</span> évet</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 nappal</span> évet</div>
Case (for measurement units)	instrumental	{0} évvel	<div class='cldr_example'><span class='cldr_substituted'>1 nappal</span> évvel</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 napot</span> évvel</div>
Case (for measurement units)	translative	{0} évvé	<div class='cldr_example'><span class='cldr_substituted'>1 nappá</span> évvé</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 napot</span> évvé</div>
Case (for measurement units)	terminative	{0} évig	<div class='cldr_example'><span class='cldr_substituted'>1 napig</span> évig</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 napot</span> évig</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
speed	meters per second	translative	{0} méter per másodperccé	1 méter per másodperccé évvé	{0} méter per másodperccé	2 méter per másodperccé évvé
speed	meters per second	terminative	{0} méter per másodpercig	1 méter per másodpercig évig	{0} méter per másodpercig	2 méter per másodpercig évig
speed	light-speed • ( = 299792458 m/s)	nominative	{0} light	1 light év	{0} light	2 light év
speed	light-speed • ( = 299792458 m/s)	accusative	{0} light	1 light évet	{0} light	2 light évet
speed	light-speed • ( = 299792458 m/s)	instrumental	{0} light	1 light évvel	{0} light	2 light évvel
speed	light-speed • ( = 299792458 m/s)	translative	{0} light	1 light évvé	{0} light	2 light évvé
speed	light-speed • ( = 299792458 m/s)	terminative	{0} light	1 light évig	{0} light	2 light évig
substance-amount	items	nominative	{0} item	1 item év	{0} item	2 item év
substance-amount	items	accusative	{0} itemet	1 itemet évet	{0} itemet	2 itemet évet
substance-amount	items	instrumental	{0} itemmel	1 itemmel évvel	{0} itemmel	2 itemmel évvel
substance-amount	items	translative	{0} itemmé	1 itemmé évvé	{0} itemmé	2 itemmé évvé
substance-amount	items	terminative	{0} itemig	1 itemig évig	{0} itemig	2 itemig évig
substance-amount	mole • ( = 602214076000000000000000 items)	nominative	{0} mól	1 mól év	{0} mól	2 mól év
substance-amount	mole • ( = 602214076000000000000000 items)	accusative	{0} mólt	1 mólt évet	{0} mólt	2 mólt évet
substance-amount	mole • ( = 602214076000000000000000 items)	instrumental	{0} móllal	1 móllal évvel	{0} móllal	2 móllal évvel
substance-amount	mole • ( = 602214076000000000000000 items)	translative	{0} móllá	1 móllá évvé	{0} móllá	2 móllá évvé
substance-amount	mole • ( = 602214076000000000000000 items)	terminative	{0} mólig	1 mólig évig	{0} mólig	2 mólig évig
temperature	degrees temperature	nominative	{0} fok	1 fok év	{0} fok	2 fok év
temperature	degrees temperature	accusative	{0} fokot	1 fokot évet	{0} fokot	2 fokot évet
temperature	degrees temperature	instrumental	{0} fokkal	1 fokkal évvel	{0} fokkal	2 fokkal évvel
temperature	degrees temperature	translative	{0} fokká	1 fokká évvé	{0} fokká	2 fokká évvé
temperature	degrees temperature	terminative	{0} fokig	1 fokig évig	{0} fokig	2 fokig évig
temperature	fahrenheit • ( = 0.˙5 K)	nominative	{0} Fahrenheit-fok	1 Fahrenheit-fok év	{0} Fahrenheit-fok	2 Fahrenheit-fok év
temperature	fahrenheit • ( = 0.˙5 K)	accusative	{0} Fahrenheit-fok	1 Fahrenheit-fok évet	{0} Fahrenheit-fok	2 Fahrenheit-fok évet
temperature	fahrenheit • ( = 0.˙5 K)	instrumental	{0} Fahrenheit-fok	1 Fahrenheit-fok évvel	{0} Fahrenheit-fok	2 Fahrenheit-fok évvel
temperature	fahrenheit • ( = 0.˙5 K)	translative	{0} Fahrenheit-fok	1 Fahrenheit-fok évvé	{0} Fahrenheit-fok	2 Fahrenheit-fok évvé
temperature	fahrenheit • ( = 0.˙5 K)	terminative	{0} Fahrenheit-fok	1 Fahrenheit-fok évig	{0} Fahrenheit-fok	2 Fahrenheit-fok évig
temperature	celsius • ( = 1 K)	nominative	{0} Celsius-fok	1 Celsius-fok év	{0} Celsius-fok	2 Celsius-fok év
temperature	celsius • ( = 1 K)	accusative	{0} Celsius-fokot	1 Celsius-fokot évet	{0} Celsius-fokot	2 Celsius-fokot évet
temperature	celsius • ( = 1 K)	instrumental	{0} Celsius-fokkal	1 Celsius-fokkal évvel	{0} Celsius-fokkal	2 Celsius-fokkal évvel
temperature	celsius • ( = 1 K)	translative	{0} Celsius-fokká	1 Celsius-fokká évvé	{0} Celsius-fokká	2 Celsius-fokká évvé
temperature	celsius • ( = 1 K)	terminative	{0} Celsius-fokig	1 Celsius-fokig évig	{0} Celsius-fokig	2 Celsius-fokig évig
temperature	kelvins	nominative	{0} kelvin	1 kelvin év	{0} kelvin	2 kelvin év
temperature	kelvins	accusative	{0} kelvint	1 kelvint évet	{0} kelvint	2 kelvint évet
temperature	kelvins	instrumental	{0} kelvinnel	1 kelvinnel évvel	{0} kelvinnel	2 kelvinnel évvel
temperature	kelvins	translative	{0} kelvinné	1 kelvinné évvé	{0} kelvinné	2 kelvinné évvé
temperature	kelvins	terminative	{0} kelvinig	1 kelvinig évig	{0} kelvinig	2 kelvinig évig
typewidth	typographic ems	nominative	{0} kvirt	1 kvirt év	{0} kvirt	2 kvirt év
typewidth	typographic ems	accusative	{0} kvirtet	1 kvirtet évet	{0} kvirtet	2 kvirtet évet
typewidth	typographic ems	instrumental	{0} kvirttel	1 kvirttel évvel	{0} kvirttel	2 kvirttel évvel
typewidth	typographic ems	translative	{0} kvirtté	1 kvirtté évvé	{0} kvirtté	2 kvirtté évvé
typewidth	typographic ems	terminative	{0} kvirtig	1 kvirtig évig	{0} kvirtig	2 kvirtig évig
voltage	volts	nominative	{0} volt	1 volt év	{0} volt	2 volt év
voltage	volts	accusative	{0} voltot	1 voltot évet	{0} voltot	2 voltot évet
voltage	volts	instrumental	{0} volttal	1 volttal évvel	{0} volttal	2 volttal évvel
voltage	volts	translative	{0} volttá	1 volttá évvé	{0} volttá	2 volttá évvé
voltage	volts	terminative	{0} voltig	1 voltig évig	{0} voltig	2 voltig évig
volume	drop • ( = 0.0513429332682291˙6 mL)	nominative	{0} csepp	1 csepp év	{0} csepp	2 csepp év
volume	drop • ( = 0.0513429332682291˙6 mL)	accusative	{0} csepp	1 csepp évet	{0} csepp	2 csepp évet
volume	drop • ( = 0.0513429332682291˙6 mL)	instrumental	{0} csepp	1 csepp évvel	{0} csepp	2 csepp évvel
volume	drop • ( = 0.0513429332682291˙6 mL)	translative	{0} csepp	1 csepp évvé	{0} csepp	2 csepp évvé
volume	drop • ( = 0.0513429332682291˙6 mL)	terminative	{0} csepp	1 csepp évig	{0} csepp	2 csepp évig
volume	pinch • ( = 0.23104319970703125 mL)	nominative	{0} csipet	1 csipet év	{0} csipet	2 csipet év
volume	pinch • ( = 0.23104319970703125 mL)	accusative	{0} csipet	1 csipet évet	{0} csipet	2 csipet évet
volume	pinch • ( = 0.23104319970703125 mL)	instrumental	{0} csipet	1 csipet évvel	{0} csipet	2 csipet évvel
volume	pinch • ( = 0.23104319970703125 mL)	translative	{0} csipet	1 csipet évvé	{0} csipet	2 csipet évvé
volume	pinch • ( = 0.23104319970703125 mL)	terminative	{0} csipet	1 csipet évig	{0} csipet	2 csipet évig
volume	cubic-centimeter • ( = 1 mL)	nominative	{0} köbcentiméter	1 köbcentiméter év	{0} köbcentiméter	2 köbcentiméter év
volume	cubic-centimeter • ( = 1 mL)	accusative	{0} köbcentimétert	1 köbcentimétert évet	{0} köbcentimétert	2 köbcentimétert évet
volume	cubic-centimeter • ( = 1 mL)	instrumental	{0} köbcentiméterrel	1 köbcentiméterrel évvel	{0} köbcentiméterrel	2 köbcentiméterrel évvel
volume	cubic-centimeter • ( = 1 mL)	translative	{0} köbcentiméterré	1 köbcentiméterré évvé	{0} köbcentiméterré	2 köbcentiméterré évvé
volume	cubic-centimeter • ( = 1 mL)	terminative	{0} köbcentiméterig	1 köbcentiméterig évig	{0} köbcentiméterig	2 köbcentiméterig évig
volume	milliliters	nominative	{0} milliliter	1 milliliter év	{0} milliliter	2 milliliter év
volume	milliliters	accusative	{0} millilitert	1 millilitert évet	{0} millilitert	2 millilitert évet
volume	milliliters	instrumental	{0} milliliterrel	1 milliliterrel évvel	{0} milliliterrel	2 milliliterrel évvel
volume	milliliters	translative	{0} milliliterré	1 milliliterré évvé	{0} milliliterré	2 milliliterré évvé
volume	milliliters	terminative	{0} milliliterig	1 milliliterig évig	{0} milliliterig	2 milliliterig évig
volume	dessert-spoon • ( = 1.84834559765625 mL)	nominative	{0} desszertkanál	1 desszertkanál év	{0} desszertkanál	2 desszertkanál év
volume	dessert-spoon • ( = 1.84834559765625 mL)	accusative	{0} desszertkanál	1 desszertkanál évet	{0} desszertkanál	2 desszertkanál évet
volume	dessert-spoon • ( = 1.84834559765625 mL)	instrumental	{0} desszertkanál	1 desszertkanál évvel	{0} desszertkanál	2 desszertkanál évvel
volume	dessert-spoon • ( = 1.84834559765625 mL)	translative	{0} desszertkanál	1 desszertkanál évvé	{0} desszertkanál	2 desszertkanál évvé
volume	dessert-spoon • ( = 1.84834559765625 mL)	terminative	{0} desszertkanál	1 desszertkanál évig	{0} desszertkanál	2 desszertkanál évig
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	nominative	{0} bir. desszertkanál	1 bir. desszertkanál év	{0} bir. desszertkanál	2 bir. desszertkanál év
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	accusative	{0} bir. desszertkanál	1 bir. desszertkanál évet	{0} bir. desszertkanál	2 bir. desszertkanál évet
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	instrumental	{0} bir. desszertkanál	1 bir. desszertkanál évvel	{0} bir. desszertkanál	2 bir. desszertkanál évvel
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	translative	{0} bir. desszertkanál	1 bir. desszertkanál évvé	{0} bir. desszertkanál	2 bir. desszertkanál évvé
volume	dessert-spoon-imperial • ( = 2.2197705078125 mL)	terminative	{0} bir. desszertkanál	1 bir. desszertkanál évig	{0} bir. desszertkanál	2 bir. desszertkanál évig
volume	dram • ( = 3.6966911953125 mL)	nominative	{0} dram	1 dram év	{0} dram	2 dram év
volume	dram • ( = 3.6966911953125 mL)	accusative	{0} dram	1 dram évet	{0} dram	2 dram évet
volume	dram • ( = 3.6966911953125 mL)	instrumental	{0} dram	1 dram évvel	{0} dram	2 dram évvel
volume	dram • ( = 3.6966911953125 mL)	translative	{0} dram	1 dram évvé	{0} dram	2 dram évvé
volume	dram • ( = 3.6966911953125 mL)	terminative	{0} dram	1 dram évig	{0} dram	2 dram évig
volume	teaspoon • ( = 4.92892159375 mL)	nominative	{0} kávéskanál	1 kávéskanál év	{0} kávéskanál	2 kávéskanál év
volume	teaspoon • ( = 4.92892159375 mL)	accusative	{0} kávéskanál	1 kávéskanál évet	{0} kávéskanál	2 kávéskanál évet
volume	teaspoon • ( = 4.92892159375 mL)	instrumental	{0} kávéskanál	1 kávéskanál évvel	{0} kávéskanál	2 kávéskanál évvel
volume	teaspoon • ( = 4.92892159375 mL)	translative	{0} kávéskanál	1 kávéskanál évvé	{0} kávéskanál	2 kávéskanál évvé
volume	teaspoon • ( = 4.92892159375 mL)	terminative	{0} kávéskanál	1 kávéskanál évig	{0} kávéskanál	2 kávéskanál évig
volume	centiliters	nominative	{0} centiliter	1 centiliter év	{0} centiliter	2 centiliter év
volume	centiliters	accusative	{0} centilitert	1 centilitert évet	{0} centilitert	2 centilitert évet
volume	centiliters	instrumental	{0} centiliterrel	1 centiliterrel évvel	{0} centiliterrel	2 centiliterrel évvel
volume	centiliters	translative	{0} centiliterré	1 centiliterré évvé	{0} centiliterré	2 centiliterré évvé
volume	centiliters	terminative	{0} centiliterig	1 centiliterig évig	{0} centiliterig	2 centiliterig évig
volume	tablespoon • ( = 1.478676478125 cL)	nominative	{0} evőkanál	1 evőkanál év	{0} evőkanál	2 evőkanál év
volume	tablespoon • ( = 1.478676478125 cL)	accusative	{0} evőkanál	1 evőkanál évet	{0} evőkanál	2 evőkanál évet
volume	tablespoon • ( = 1.478676478125 cL)	instrumental	{0} evőkanál	1 evőkanál évvel	{0} evőkanál	2 evőkanál évvel
volume	tablespoon • ( = 1.478676478125 cL)	translative	{0} evőkanál	1 evőkanál évvé	{0} evőkanál	2 evőkanál évvé
volume	tablespoon • ( = 1.478676478125 cL)	terminative	{0} evőkanál	1 evőkanál évig	{0} evőkanál	2 evőkanál évig
volume	cubic-inch • ( = 1.6387064 cL)	nominative	{0} köbhüvelyk	1 köbhüvelyk év	{0} köbhüvelyk	2 köbhüvelyk év
volume	cubic-inch • ( = 1.6387064 cL)	accusative	{0} köbhüvelyk	1 köbhüvelyk évet	{0} köbhüvelyk	2 köbhüvelyk évet
volume	cubic-inch • ( = 1.6387064 cL)	instrumental	{0} köbhüvelyk	1 köbhüvelyk évvel	{0} köbhüvelyk	2 köbhüvelyk évvel
volume	cubic-inch • ( = 1.6387064 cL)	translative	{0} köbhüvelyk	1 köbhüvelyk évvé	{0} köbhüvelyk	2 köbhüvelyk évvé
volume	cubic-inch • ( = 1.6387064 cL)	terminative	{0} köbhüvelyk	1 köbhüvelyk évig	{0} köbhüvelyk	2 köbhüvelyk évig
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	nominative	{0} bir. folyadék uncia	1 bir. folyadék uncia év	{0} bir. folyadék uncia	2 bir. folyadék uncia év
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	accusative	{0} bir. folyadék uncia	1 bir. folyadék uncia évet	{0} bir. folyadék uncia	2 bir. folyadék uncia évet
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	instrumental	{0} bir. folyadék uncia	1 bir. folyadék uncia évvel	{0} bir. folyadék uncia	2 bir. folyadék uncia évvel
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	translative	{0} bir. folyadék uncia	1 bir. folyadék uncia évvé	{0} bir. folyadék uncia	2 bir. folyadék uncia évvé
volume	fluid-ounce-imperial • ( = 2.84130625 cL)	terminative	{0} bir. folyadék uncia	1 bir. folyadék uncia évig	{0} bir. folyadék uncia	2 bir. folyadék uncia évig
volume	fluid-ounce • ( = 2.95735295625 cL)	nominative	{0} folyadékuncia	1 folyadékuncia év	{0} folyadékuncia	2 folyadékuncia év
volume	fluid-ounce • ( = 2.95735295625 cL)	accusative	{0} folyadékuncia	1 folyadékuncia évet	{0} folyadékuncia	2 folyadékuncia évet
volume	fluid-ounce • ( = 2.95735295625 cL)	instrumental	{0} folyadékuncia	1 folyadékuncia évvel	{0} folyadékuncia	2 folyadékuncia évvel
volume	fluid-ounce • ( = 2.95735295625 cL)	translative	{0} folyadékuncia	1 folyadékuncia évvé	{0} folyadékuncia	2 folyadékuncia évvé
volume	fluid-ounce • ( = 2.95735295625 cL)	terminative	{0} folyadékuncia	1 folyadékuncia évig	{0} folyadékuncia	2 folyadékuncia évig
volume	jigger • ( = 4.436029434375 cL)	nominative	{0} adagolópohár	1 adagolópohár év	{0} adagolópohár	2 adagolópohár év
volume	jigger • ( = 4.436029434375 cL)	accusative	{0} adagolópohár	1 adagolópohár évet	{0} adagolópohár	2 adagolópohár évet
volume	jigger • ( = 4.436029434375 cL)	instrumental	{0} adagolópohár	1 adagolópohár évvel	{0} adagolópohár	2 adagolópohár évvel
volume	jigger • ( = 4.436029434375 cL)	translative	{0} adagolópohár	1 adagolópohár évvé	{0} adagolópohár	2 adagolópohár évvé
volume	jigger • ( = 4.436029434375 cL)	terminative	{0} adagolópohár	1 adagolópohár évig	{0} adagolópohár	2 adagolópohár évig
volume	deciliter • ( = 10 cL)	nominative	{0} deciliter	1 deciliter év	{0} deciliter	2 deciliter év
volume	deciliter • ( = 10 cL)	accusative	{0} decilitert	1 decilitert évet	{0} decilitert	2 decilitert évet
volume	deciliter • ( = 10 cL)	instrumental	{0} deciliterrel	1 deciliterrel évvel	{0} deciliterrel	2 deciliterrel évvel
volume	deciliter • ( = 10 cL)	translative	{0} deciliterré	1 deciliterré évvé	{0} deciliterré	2 deciliterré évvé
volume	deciliter • ( = 10 cL)	terminative	{0} deciliterig	1 deciliterig évig	{0} deciliterig	2 deciliterig évig
volume	cup • ( = 23.65882365 cL)	nominative	{0} csésze	1 csésze év	{0} csésze	2 csésze év
volume	cup • ( = 23.65882365 cL)	accusative	{0} csésze	1 csésze évet	{0} csésze	2 csésze évet
volume	cup • ( = 23.65882365 cL)	instrumental	{0} csésze	1 csésze évvel	{0} csésze	2 csésze évvel
volume	cup • ( = 23.65882365 cL)	translative	{0} csésze	1 csésze évvé	{0} csésze	2 csésze évvé
volume	cup • ( = 23.65882365 cL)	terminative	{0} csésze	1 csésze évig	{0} csésze	2 csésze évig
volume	cup-metric • ( = 25 cL)	nominative	{0} bögre	1 bögre év	{0} bögre	2 bögre év
volume	cup-metric • ( = 25 cL)	accusative	{0} bögrét	1 bögrét évet	{0} bögrét	2 bögrét évet
volume	cup-metric • ( = 25 cL)	instrumental	{0} bögrével	1 bögrével évvel	{0} bögrével	2 bögrével évvel
volume	cup-metric • ( = 25 cL)	translative	{0} bögrévé	1 bögrévé évvé	{0} bögrévé	2 bögrévé évvé
volume	cup-metric • ( = 25 cL)	terminative	{0} bögréig	1 bögréig évig	{0} bögréig	2 bögréig évig
volume	pint • ( = 47.3176473 cL)	nominative	{0} pint	1 pint év	{0} pint	2 pint év
volume	pint • ( = 47.3176473 cL)	accusative	{0} pint	1 pint évet	{0} pint	2 pint évet
volume	pint • ( = 47.3176473 cL)	instrumental	{0} pint	1 pint évvel	{0} pint	2 pint évvel
volume	pint • ( = 47.3176473 cL)	translative	{0} pint	1 pint évvé	{0} pint	2 pint évvé
volume	pint • ( = 47.3176473 cL)	terminative	{0} pint	1 pint évig	{0} pint	2 pint évig
volume	pint-metric • ( = 50 cL)	nominative	{0} metrikus pint	1 metrikus pint év	{0} metrikus pint	2 metrikus pint év
volume	pint-metric • ( = 50 cL)	accusative	{0} metrikus pintet	1 metrikus pintet évet	{0} metrikus pintet	2 metrikus pintet évet
volume	pint-metric • ( = 50 cL)	instrumental	{0} metrikus pinttel	1 metrikus pinttel évvel	{0} metrikus pinttel	2 metrikus pinttel évvel
volume	pint-metric • ( = 50 cL)	translative	{0} metrikus pintté	1 metrikus pintté évvé	{0} metrikus pintté	2 metrikus pintté évvé
volume	pint-metric • ( = 50 cL)	terminative	{0} metrikus pintig	1 metrikus pintig évig	{0} metrikus pintig	2 metrikus pintig évig
volume	quart • ( = 0.946352946 L)	nominative	{0} quart	1 quart év	{0} quart	2 quart év
volume	quart • ( = 0.946352946 L)	accusative	{0} quart	1 quart évet	{0} quart	2 quart évet
volume	quart • ( = 0.946352946 L)	instrumental	{0} quart	1 quart évvel	{0} quart	2 quart évvel
volume	quart • ( = 0.946352946 L)	translative	{0} quart	1 quart évvé	{0} quart	2 quart évvé
volume	quart • ( = 0.946352946 L)	terminative	{0} quart	1 quart évig	{0} quart	2 quart évig
volume	liters	nominative	{0} liter	1 liter év	{0} liter	2 liter év
volume	liters	accusative	{0} litert	1 litert évet	{0} litert	2 litert évet
volume	liters	instrumental	{0} literrel	1 literrel évvel	{0} literrel	2 literrel évvel
volume	liters	translative	{0} literré	1 literré évvé	{0} literré	2 literré évvé
volume	liters	terminative	{0} literig	1 literig évig	{0} literig	2 literig évig
volume	quart-imperial • ( = 1.1365225 L)	nominative	{0} birodalmi kvart	1 birodalmi kvart év	{0} birodalmi kvart	2 birodalmi kvart év
volume	quart-imperial • ( = 1.1365225 L)	accusative	{0} birodalmi kvart	1 birodalmi kvart évet	{0} birodalmi kvart	2 birodalmi kvart évet
volume	quart-imperial • ( = 1.1365225 L)	instrumental	{0} birodalmi kvart	1 birodalmi kvart évvel	{0} birodalmi kvart	2 birodalmi kvart évvel
volume	quart-imperial • ( = 1.1365225 L)	translative	{0} birodalmi kvart	1 birodalmi kvart évvé	{0} birodalmi kvart	2 birodalmi kvart évvé
volume	quart-imperial • ( = 1.1365225 L)	terminative	{0} birodalmi kvart	1 birodalmi kvart évig	{0} birodalmi kvart	2 birodalmi kvart évig
volume	gallon • ( = 3.785411784 L)	nominative	{0} gallon	1 gallon év	{0} gallon	2 gallon év
volume	gallon • ( = 3.785411784 L)	accusative	{0} gallon	1 gallon évet	{0} gallon	2 gallon évet
volume	gallon • ( = 3.785411784 L)	instrumental	{0} gallon	1 gallon évvel	{0} gallon	2 gallon évvel
volume	gallon • ( = 3.785411784 L)	translative	{0} gallon	1 gallon évvé	{0} gallon	2 gallon évvé
volume	gallon • ( = 3.785411784 L)	terminative	{0} gallon	1 gallon évig	{0} gallon	2 gallon évig
volume	gallon-imperial • ( = 4.54609 L)	nominative	{0} birodalmi gallon	1 birodalmi gallon év	{0} birodalmi gallon	2 birodalmi gallon év
volume	gallon-imperial • ( = 4.54609 L)	accusative	{0} birodalmi gallon	1 birodalmi gallon évet	{0} birodalmi gallon	2 birodalmi gallon évet
volume	gallon-imperial • ( = 4.54609 L)	instrumental	{0} birodalmi gallon	1 birodalmi gallon évvel	{0} birodalmi gallon	2 birodalmi gallon évvel
volume	gallon-imperial • ( = 4.54609 L)	translative	{0} birodalmi gallon	1 birodalmi gallon évvé	{0} birodalmi gallon	2 birodalmi gallon évvé
volume	gallon-imperial • ( = 4.54609 L)	terminative	{0} birodalmi gallon	1 birodalmi gallon évig	{0} birodalmi gallon	2 birodalmi gallon évig
volume	cubic-foot • ( = 28.316846592 L)	nominative	{0} köbláb	1 köbláb év	{0} köbláb	2 köbláb év
volume	cubic-foot • ( = 28.316846592 L)	accusative	{0} köbláb	1 köbláb évet	{0} köbláb	2 köbláb évet
volume	cubic-foot • ( = 28.316846592 L)	instrumental	{0} köbláb	1 köbláb évvel	{0} köbláb	2 köbláb évvel
volume	cubic-foot • ( = 28.316846592 L)	translative	{0} köbláb	1 köbláb évvé	{0} köbláb	2 köbláb évvé
volume	cubic-foot • ( = 28.316846592 L)	terminative	{0} köbláb	1 köbláb évig	{0} köbláb	2 köbláb évig
volume	bushel • ( = 35.23907016688 L)	nominative	{0} véka	1 véka év	{0} véka	2 véka év
volume	bushel • ( = 35.23907016688 L)	accusative	{0} véka	1 véka évet	{0} véka	2 véka évet
volume	bushel • ( = 35.23907016688 L)	instrumental	{0} véka	1 véka évvel	{0} véka	2 véka évvel
volume	bushel • ( = 35.23907016688 L)	translative	{0} véka	1 véka évvé	{0} véka	2 véka évvé
volume	bushel • ( = 35.23907016688 L)	terminative	{0} véka	1 véka évig	{0} véka	2 véka évig
volume	hectoliters	nominative	{0} hektoliter	1 hektoliter év	{0} hektoliter	2 hektoliter év
volume	hectoliters	accusative	{0} hektolitert	1 hektolitert évet	{0} hektolitert	2 hektolitert évet
volume	hectoliters	instrumental	{0} hektoliterrel	1 hektoliterrel évvel	{0} hektoliterrel	2 hektoliterrel évvel
volume	hectoliters	translative	{0} hektoliterré	1 hektoliterré évvé	{0} hektoliterré	2 hektoliterré évvé
volume	hectoliters	terminative	{0} hektoliterig	1 hektoliterig évig	{0} hektoliterig	2 hektoliterig évig
volume	barrel • ( = 1.58987294928 hL)	nominative	{0} hordó	1 hordó év	{0} hordó	2 hordó év
volume	barrel • ( = 1.58987294928 hL)	accusative	{0} hordó	1 hordó évet	{0} hordó	2 hordó évet
volume	barrel • ( = 1.58987294928 hL)	instrumental	{0} hordó	1 hordó évvel	{0} hordó	2 hordó évvel
volume	barrel • ( = 1.58987294928 hL)	translative	{0} hordó	1 hordó évvé	{0} hordó	2 hordó évvé
volume	barrel • ( = 1.58987294928 hL)	terminative	{0} hordó	1 hordó évig	{0} hordó	2 hordó évig
volume	cubic-yard • ( = 0.764554857984 m³)	nominative	{0} köbyard	1 köbyard év	{0} köbyard	2 köbyard év
volume	cubic-yard • ( = 0.764554857984 m³)	accusative	{0} köbyard	1 köbyard évet	{0} köbyard	2 köbyard évet
volume	cubic-yard • ( = 0.764554857984 m³)	instrumental	{0} köbyard	1 köbyard évvel	{0} köbyard	2 köbyard évvel
volume	cubic-yard • ( = 0.764554857984 m³)	translative	{0} köbyard	1 köbyard évvé	{0} köbyard	2 köbyard évvé
volume	cubic-yard • ( = 0.764554857984 m³)	terminative	{0} köbyard	1 köbyard évig	{0} köbyard	2 köbyard évig
volume	cubic meters	nominative	{0} köbméter	1 köbméter év	{0} köbméter	2 köbméter év
volume	cubic meters	accusative	{0} köbmétert	1 köbmétert évet	{0} köbmétert	2 köbmétert évet
volume	cubic meters	instrumental	{0} köbméterrel	1 köbméterrel évvel	{0} köbméterrel	2 köbméterrel évvel
volume	cubic meters	translative	{0} köbméterré	1 köbméterré évvé	{0} köbméterré	2 köbméterré évvé
volume	cubic meters	terminative	{0} köbméterig	1 köbméterig évig	{0} köbméterig	2 köbméterig évig
volume	megaliters	nominative	{0} megaliter	1 megaliter év	{0} megaliter	2 megaliter év
volume	megaliters	accusative	{0} megalitert	1 megalitert évet	{0} megalitert	2 megalitert évet
volume	megaliters	instrumental	{0} megaliterrel	1 megaliterrel évvel	{0} megaliterrel	2 megaliterrel évvel
volume	megaliters	translative	{0} megaliterré	1 megaliterré évvé	{0} megaliterré	2 megaliterré évvé
volume	megaliters	terminative	{0} megaliterig	1 megaliterig évig	{0} megaliterig	2 megaliterig évig
volume	acre-foot • ( = 1.23348183754752 ML)	nominative	{0} hold-láb	1 hold-láb év	{0} hold-láb	2 hold-láb év
volume	acre-foot • ( = 1.23348183754752 ML)	accusative	{0} hold-láb	1 hold-láb évet	{0} hold-láb	2 hold-láb évet
volume	acre-foot • ( = 1.23348183754752 ML)	instrumental	{0} hold-láb	1 hold-láb évvel	{0} hold-láb	2 hold-láb évvel
volume	acre-foot • ( = 1.23348183754752 ML)	translative	{0} hold-láb	1 hold-láb évvé	{0} hold-láb	2 hold-láb évvé
volume	acre-foot • ( = 1.23348183754752 ML)	terminative	{0} hold-láb	1 hold-láb évig	{0} hold-láb	2 hold-láb évig
volume	cubic kilometers	nominative	{0} köbkilométer	1 köbkilométer év	{0} köbkilométer	2 köbkilométer év
volume	cubic kilometers	accusative	{0} köbkilométert	1 köbkilométert évet	{0} köbkilométert	2 köbkilométert évet
volume	cubic kilometers	instrumental	{0} köbkilométerrel	1 köbkilométerrel évvel	{0} köbkilométerrel	2 köbkilométerrel évvel
volume	cubic kilometers	translative	{0} köbkilométerré	1 köbkilométerré évvé	{0} köbkilométerré	2 köbkilométerré évvé
volume	cubic kilometers	terminative	{0} köbkilométerig	1 köbkilométerig évig	{0} köbkilométerig	2 köbkilométerig évig
volume	cubic-mile • ( = 4.168181825440579584 km³)	nominative	{0} köbmérföld	1 köbmérföld év	{0} köbmérföld	2 köbmérföld év
